projectName, makespan, duration;
j6024_10,67,0.21407318115234375;
j6040_8,81,0.2671802043914795;
j6025_4,103,0.37549400329589844;
j6019_10,82,0.24829626083374023;
j6017_8,88,0.30432677268981934;
j6026_3,74,0.2844080924987793;
j6027_2,79,0.2564730644226074;
j6028_1,94,0.23806095123291016;
j608_10,99,0.24743294715881348;
j6016_9,55,0.18220090866088867;
j6024_5,79,0.24963712692260742;
j6041_9,109,0.511929988861084;
j6047_7,70,0.25249695777893066;
j6048_4,64,0.2393789291381836;
j605_5,107,0.2839648723602295;
j6032_5,79,0.2424299716949463;
j6031_2,77,0.23162317276000977;
j6010_7,76,0.23802590370178223;
j6045_10,82,0.46668481826782227;
j609_1,67,0.3042869567871094;
j606_2,69,0.2156538963317871;
j6012_5,64,0.20360994338989258;
j6046_2,80,0.30502796173095703;
j6045_5,77,0.41106390953063965;
j6020_9,75,0.21462488174438477;
j608_4,65,0.18306732177734375;
j607_7,91,0.2588317394256592;
j6011_2,65,0.19812798500061035;
j6030_7,85,0.2822089195251465;
j6047_10,71,0.2777900695800781;
j6036_9,87,0.3109891414642334;
j601_9,95,0.27993106842041016;
j6026_7,76,0.32213401794433594;
j6029_4,104,0.4714009761810303;
j6024_1,66,0.21602892875671387;
j6028_5,72,0.23398709297180176;
j6027_6,65,0.2503211498260498;
j6037_8,96,0.4045119285583496;
j606_6,60,0.2004070281982422;
j609_5,74,0.2699270248413086;
j6031_6,74,0.23792004585266113;
j6010_3,74,0.21844720840454102;
j6021_8,100,0.3834681510925293;
j6044_4,78,0.2846548557281494;
j6026_10,90,0.29742980003356934;
j6047_3,74,0.30356812477111816;
j6032_1,70,0.23855185508728027;
j6013_4,82,0.2931492328643799;
j605_1,77,0.2534511089324951;
j6012_4,70,0.21588397026062012;
j6033_1,112,0.3762092590332031;
j604_1,85,0.2083442211151123;
j6046_3,86,0.32247400283813477;
j6020_8,66,0.22999095916748047;
j6045_4,80,0.43547821044921875;
j607_6,68,0.20812582969665527;
j608_5,84,0.23005414009094238;
j6011_3,78,0.21659588813781738;
j6030_6,72,0.2604527473449707;
j6036_8,70,0.24056410789489746;
j601_8,77,0.21647119522094727;
j6022_10,74,0.24268507957458496;
j6029_5,97,0.38862013816833496;
j6026_6,81,0.2740659713745117;
j6025_1,93,0.36431384086608887;
j6043_10,79,0.30592894554138184;
j6027_7,84,0.2439711093902588;
j6028_4,85,0.296069860458374;
j6037_9,87,0.3838491439819336;
j609_4,81,0.30097293853759766;
j606_7,64,0.18887805938720703;
j6031_7,79,0.23885416984558105;
j6010_2,66,0.21331000328063965;
j6044_5,77,0.24147415161132812;
j6021_9,84,0.3554351329803467;
j6047_2,68,0.2407517433166504;
j6048_1,72,0.25348591804504395;
j6013_5,77,0.3167397975921631;
j6011_7,71,0.20628595352172852;
j6030_2,71,0.24602913856506348;
j608_1,65,0.18631887435913086;
j607_2,87,0.25977087020874023;
j604_5,76,0.2254321575164795;
j6039_10,75,0.2927670478820801;
j6033_5,102,0.37378883361816406;
j6046_7,80,0.3147108554840088;
j6025_5,80,0.35672712326049805;
j6040_9,91,0.2953369617462158;
j6041_10,97,0.4358489513397217;
j6017_9,78,0.30245399475097656;
j6026_2,67,0.25043702125549316;
j6029_1,80,0.34781599044799805;
j6027_3,80,0.2777101993560791;
j6020_10,71,0.22823596000671387;
j6016_8,69,0.20125985145568848;
j6041_8,117,0.503046989440918;
j6024_4,79,0.24206924438476562;
j6048_5,102,0.33837199211120605;
j6047_6,80,0.2859058380126953;
j605_4,66,0.23710370063781738;
j6032_4,57,0.20467519760131836;
j6013_1,90,0.35672616958618164;
j6031_3,68,0.24051690101623535;
j6010_6,72,0.2181992530822754;
j606_3,76,0.22095322608947754;
j6044_1,85,0.31055593490600586;
j604_2,61,0.18651580810546875;
j6012_7,72,0.22153615951538086;
j6033_2,106,0.3975389003753662;
j6030_5,78,0.25055909156799316;
j607_5,72,0.20834994316101074;
j608_6,57,0.16414904594421387;
j6011_10,60,0.2124347686767578;
j6045_7,87,0.43801188468933105;
j6029_6,113,0.5331089496612549;
j6026_5,65,0.24358797073364258;
j6043_9,73,0.2875950336456299;
j6039_8,78,0.2921903133392334;
j6014_9,62,0.19660687446594238;
j6025_2,84,0.358170747756958;
j6024_3,68,0.2083892822265625;
j6015_8,81,0.2189650535583496;
j6038_9,71,0.27763795852661133;
j6042_8,84,0.33347392082214355;
j6027_4,61,0.20901203155517578;
j6028_7,76,0.2559223175048828;
j6044_6,82,0.3223612308502197;
j6031_4,69,0.22864580154418945;
j6010_1,91,0.28070616722106934;
j609_7,87,0.30168986320495605;
j606_4,71,0.21042704582214355;
j605_3,75,0.2521352767944336;
j6035_10,73,0.2625269889831543;
j6032_3,86,0.2501089572906494;
j6013_6,76,0.2833578586578369;
j6047_1,77,0.28026390075683594;
j6048_2,88,0.3231987953186035;
j608_2,62,0.1873769760131836;
j607_1,78,0.22266721725463867;
j6011_4,71,0.2044210433959961;
j6030_1,78,0.2667849063873291;
j6045_3,108,0.5617327690124512;
j602_10,70,0.18901395797729492;
j6023_8,73,0.23275303840637207;
j6046_4,74,0.2666590213775635;
j6037_10,103,0.4154989719390869;
j6012_3,76,0.21709489822387695;
j6033_6,74,0.300203800201416;
j604_6,72,0.22625994682312012;
j602_8,68,0.20633220672607422;
j6035_8,86,0.29204893112182617;
j6025_6,87,0.3645458221435547;
j6026_1,85,0.29082703590393066;
j6029_2,109,0.4043159484863281;
j6018_9,71,0.24932003021240234;
j6019_8,89,0.28210902214050293;
j6028_3,73,0.22953391075134277;
j6024_7,69,0.21663498878479004;
j603_9,69,0.21648716926574707;
j6034_9,78,0.28176379203796387;
j6032_7,77,0.2392430305480957;
j6013_2,90,0.33644914627075195;
j605_7,73,0.23445892333984375;
j6048_6,67,0.24838781356811523;
j6047_5,93,0.32427406311035156;
j6022_9,71,0.23807311058044434;
j6044_2,69,0.2565901279449463;
j6013_10,87,0.3424067497253418;
j609_3,82,0.3100552558898926;
j6010_5,82,0.23309612274169922;
j608_3,80,0.19531536102294922;
j6011_5,69,0.20485806465148926;
j6045_2,104,0.523827075958252;
j6046_5,91,0.3151509761810303;
j6023_9,65,0.21870899200439453;
j6012_2,59,0.20974493026733398;
j6033_7,80,0.30704522132873535;
j604_7,68,0.21071100234985352;
j602_9,68,0.21651196479797363;
j6035_9,75,0.2862558364868164;
j6025_7,82,0.31612586975097656;
j6017_10,77,0.2496788501739502;
j6029_3,96,0.3953890800476074;
j6018_8,80,0.24175429344177246;
j6033_10,85,0.35428404808044434;
j6019_9,68,0.223707914352417;
j606_10,76,0.23600316047668457;
j6027_1,105,0.3027181625366211;
j6028_2,65,0.24501609802246094;
j6024_6,76,0.251600980758667;
j603_8,53,0.17624807357788086;
j6034_8,64,0.2771029472351074;
j6032_6,94,0.2928581237792969;
j6013_3,69,0.25652098655700684;
j605_6,72,0.28255510330200195;
j6022_8,61,0.2242748737335205;
j6047_4,77,0.2653980255126953;
j6048_7,78,0.27016282081604004;
j6044_3,88,0.324970006942749;
j609_2,83,0.26120710372924805;
j606_1,67,0.20703625679016113;
j6031_1,67,0.25882411003112793;
j6010_4,82,0.2368168830871582;
j6046_1,85,0.32284021377563477;
j604_3,59,0.23276400566101074;
j6012_6,55,0.17156219482421875;
j6033_3,86,0.29987502098083496;
j6011_1,73,0.21947908401489258;
j6030_4,80,0.25855207443237305;
j608_7,63,0.20969676971435547;
j607_4,64,0.18982911109924316;
j6045_6,116,0.5316362380981445;
j6043_8,72,0.25670814514160156;
j6026_4,67,0.24960780143737793;
j6029_7,93,0.38982105255126953;
j604_10,80,0.22874689102172852;
j6031_10,60,0.23198294639587402;
j6039_9,74,0.26062703132629395;
j6014_8,91,0.23271894454956055;
j6025_3,112,0.41415905952453613;
j6015_10,65,0.20810198783874512;
j6024_2,56,0.20443201065063477;
j6015_9,74,0.21071124076843262;
j6038_8,73,0.28772902488708496;
j6028_6,90,0.27883076667785645;
j6027_5,80,0.2578589916229248;
j6042_9,78,0.2831449508666992;
j6044_7,77,0.27878499031066895;
j6031_5,73,0.26459503173828125;
j606_5,79,0.2163701057434082;
j609_6,100,0.3174099922180176;
j605_2,91,0.3250732421875;
j6032_2,115,0.3148798942565918;
j6013_7,70,0.2738680839538574;
j6028_10,75,0.24047207832336426;
j6048_3,85,0.28983306884765625;
j601_1,80,0.2324211597442627;
j6039_2,85,0.28320884704589844;
j6018_7,92,0.29221129417419434;
j6017_4,73,0.2736470699310303;
j6036_1,62,0.23348212242126465;
j6043_3,75,0.26179027557373047;
j6040_4,88,0.29267096519470215;
j6025_8,83,0.3735477924346924;
j6014_3,65,0.21474790573120117;
j6035_6,80,0.2829620838165283;
j602_6,65,0.22816681861877441;
j603_10,71,0.20847105979919434;
j604_8,66,0.22201991081237793;
j6033_8,79,0.30024003982543945;
j6036_10,78,0.28780078887939453;
j6023_6,85,0.26109814643859863;
j6020_1,61,0.20612311363220215;
j6012_10,80,0.21541976928710938;
j6022_7,72,0.24306321144104004;
j6048_8,90,0.2998671531677246;
j605_9,89,0.2687489986419678;
j6032_9,76,0.22433710098266602;
j6034_7,85,0.29828906059265137;
j6015_2,90,0.24057602882385254;
j603_7,60,0.19464993476867676;
j6024_9,82,0.2502269744873047;
j6041_5,91,0.4408731460571289;
j6042_2,69,0.28125476837158203;
j6016_5,67,0.23253607749938965;
j6019_6,71,0.2237401008605957;
j6038_3,86,0.3007009029388428;
j602_2,84,0.2198169231414795;
j6014_7,77,0.22829699516296387;
j6035_2,81,0.27778196334838867;
j6036_5,58,0.23857617378234863;
j6039_6,88,0.3284323215484619;
j6018_3,78,0.26497888565063477;
j601_5,76,0.22765421867370605;
j6043_7,93,0.29909586906433105;
j6029_8,80,0.33617615699768066;
j6045_9,94,0.46706414222717285;
j6020_5,72,0.24382996559143066;
j6010_10,76,0.23317599296569824;
j608_8,69,0.22546720504760742;
j6012_9,60,0.1797027587890625;
j6023_2,71,0.23784208297729492;
j6034_10,101,0.33284997940063477;
j6022_3,77,0.24301815032958984;
j6013_8,90,0.31756591796875;
j601_10,80,0.2389969825744629;
j609_9,94,0.34071922302246094;
j6021_4,85,0.3087317943572998;
j6044_8,84,0.30744504928588867;
j6028_9,75,0.23715806007385254;
j6042_6,88,0.3163907527923584;
j6019_2,84,0.266772985458374;
j6038_7,77,0.28895020484924316;
j6037_4,97,0.4582078456878662;
j6016_1,65,0.18964004516601562;
j603_3,104,0.2712709903717041;
j6034_3,64,0.27370595932006836;
j6015_6,79,0.22095990180969238;
j6041_1,108,0.4613969326019287;
j6040_1,87,0.2679150104522705;
j602_3,81,0.24144911766052246;
j6014_6,68,0.21265101432800293;
j6035_3,88,0.2875189781188965;
j6039_7,71,0.2767457962036133;
j6018_2,72,0.24098777770996094;
j6017_1,83,0.29859089851379395;
j6036_4,86,0.2838578224182129;
j605_10,82,0.26314330101013184;
j601_4,86,0.2701401710510254;
j6030_10,85,0.311582088470459;
j6029_9,95,0.41425204277038574;
j6043_6,86,0.31206727027893066;
j6020_4,87,0.30023694038391113;
j6045_8,103,0.48029112815856934;
j6048_10,71,0.2794523239135742;
j608_9,59,0.20493698120117188;
j6012_8,61,0.1869978904724121;
j6023_3,78,0.2624692916870117;
j6022_2,91,0.29152607917785645;
j6029_10,85,0.39597105979919434;
j6013_9,86,0.31052207946777344;
j609_8,88,0.3215610980987549;
j6044_9,66,0.25052690505981445;
j6021_5,88,0.3207869529724121;
j6042_7,59,0.24734020233154297;
j6028_8,63,0.2083878517150879;
j6037_5,92,0.4305400848388672;
j6019_3,85,0.2931709289550781;
j6038_6,88,0.3448810577392578;
j6014_10,73,0.27959203720092773;
j603_2,70,0.21543502807617188;
j6034_2,71,0.29232311248779297;
j6015_7,66,0.20051097869873047;
j6017_5,65,0.24721312522888184;
j6039_3,87,0.3423330783843994;
j6018_6,62,0.25572919845581055;
j6043_2,90,0.3465242385864258;
j6025_9,92,0.3699777126312256;
j6040_5,84,0.2927279472351074;
j6014_2,67,0.22287702560424805;
j6035_7,76,0.28805971145629883;
j6016_10,69,0.22065210342407227;
j602_7,51,0.20806002616882324;
j604_9,76,0.2747361660003662;
j6033_9,119,0.5911741256713867;
j6023_7,62,0.29187989234924316;
j6021_1,92,0.3474559783935547;
j6048_9,84,0.34102702140808105;
j6022_6,80,0.2571730613708496;
j605_8,76,0.2591257095336914;
j6032_8,77,0.27480006217956543;
j6034_6,84,0.31227898597717285;
j6015_3,73,0.2001481056213379;
j603_6,60,0.19207191467285156;
j6041_4,129,0.5372018814086914;
j6024_8,82,0.22133398056030273;
j6032_10,78,0.2340531349182129;
j6042_3,78,0.3113400936126709;
j607_10,84,0.22547483444213867;
j6019_7,61,0.21831917762756348;
j6038_2,77,0.29371190071105957;
j6037_1,87,0.37198495864868164;
j6016_4,61,0.1794121265411377;
