projectName, makespan, duration;
j9030_1,105,0.7421789169311523;
j9045_3,121,1.1396491527557373;
j9029_2,97,0.845797061920166;
j9026_1,93,0.6162219047546387;
j9018_9,81,0.5754108428955078;
j9029_10,110,0.8087899684906006;
j9035_8,86,0.6695659160614014;
j9025_6,108,0.7994167804718018;
j903_9,62,0.46914196014404297;
j9038_9,100,0.7337777614593506;
j9028_7,98,0.5924592018127441;
j9042_8,106,0.7357480525970459;
j9027_4,80,0.5372772216796875;
j9024_3,70,0.5584280490875244;
j9015_8,86,0.6261341571807861;
j909_3,85,0.6207597255706787;
j9032_3,90,1.6685199737548828;
j9013_6,103,0.7584061622619629;
j9048_2,90,0.7431910037994385;
j9047_1,83,0.6801888942718506;
j9044_6,97,0.7077102661132812;
j9031_4,82,0.6566531658172607;
j9010_1,80,0.511754035949707;
j905_7,99,0.6523489952087402;
j9016_10,72,0.4126851558685303;
j9030_5,90,0.6399180889129639;
j904_6,79,0.487652063369751;
j9045_7,107,1.0193920135498047;
j9032_10,92,0.5892150402069092;
j908_2,79,0.45975780487060547;
j907_1,89,0.5247211456298828;
j9012_7,78,0.526324987411499;
j9033_2,115,0.9127717018127441;
j9014_9,113,0.5496258735656738;
j9025_2,116,0.7837109565734863;
j9026_5,89,0.5864748954772949;
j9043_9,90,0.7114439010620117;
j9029_6,91,0.8150031566619873;
j902_8,86,0.49274110794067383;
j9039_8,85,0.6876327991485596;
j9022_6,75,0.5644710063934326;
j9048_9,91,0.6136548519134521;
j909_8,100,0.6802449226379395;
j9032_8,80,0.6183600425720215;
j9021_1,102,0.8111238479614258;
j9042_3,99,0.789370059967041;
j907_10,100,0.5261540412902832;
j903_2,85,0.5527632236480713;
j9037_1,110,0.8082120418548584;
j9016_4,70,0.44380903244018555;
j9019_7,74,0.5849499702453613;
j9038_2,81,0.6198930740356445;
j9034_6,91,0.6451320648193359;
j9015_3,84,0.463839054107666;
j9011_10,82,0.4520750045776367;
j9041_4,118,1.1621320247650146;
j9024_8,89,0.6275410652160645;
j9025_9,103,0.7551391124725342;
j9040_5,93,0.6891720294952393;
j9014_2,86,0.500075101852417;
j9035_7,80,0.6692860126495361;
j901_4,83,0.4600026607513428;
j902_3,78,0.46343994140625;
j9035_10,83,0.6446480751037598;
j9039_3,84,0.6083681583404541;
j9018_6,90,0.6062579154968262;
j9017_5,117,0.7655019760131836;
j9043_2,93,0.6982901096343994;
j908_9,99,0.5395340919494629;
j9033_9,97,0.7445938587188721;
j9023_7,79,0.5920529365539551;
j905_8,93,0.5768811702728271;
j9044_9,97,0.6615040302276611;
j9021_5,104,0.7648580074310303;
j9022_2,87,0.5904479026794434;
j9013_9,107,0.7088832855224609;
j9034_2,90,0.6426830291748047;
j9015_7,83,0.4580099582672119;
j9028_8,111,0.6318173408508301;
j9042_7,91,0.6377968788146973;
j9037_10,120,0.9237120151519775;
j9019_3,92,0.6606271266937256;
j9038_6,91,0.6927988529205322;
j9037_5,128,1.0442698001861572;
j903_6,69,0.43422389030456543;
j9017_1,93,0.6744120121002197;
j9036_4,80,0.6187741756439209;
j9039_7,86,0.6216871738433838;
j9018_2,95,0.6240758895874023;
j905_10,98,0.5823462009429932;
j902_7,94,0.5239160060882568;
j9043_6,118,0.7163910865783691;
j9029_9,99,0.8067760467529297;
j9040_1,96,0.6836800575256348;
j9013_10,88,0.6748039722442627;
j9014_6,80,0.49570131301879883;
j9035_3,98,0.7002208232879639;
j9012_8,84,0.49250102043151855;
j9023_3,117,0.7136471271514893;
j9020_4,87,0.5633280277252197;
j9045_8,114,1.0535149574279785;
j904_9,80,0.47548913955688477;
j905_9,115,0.7075362205505371;
j9021_4,101,0.7354421615600586;
j9044_8,100,0.6324992179870605;
j9017_10,93,0.6191112995147705;
j9022_3,86,0.5939180850982666;
j9013_8,78,0.6307201385498047;
j901_10,94,0.5856418609619141;
j9034_3,84,0.6305007934570312;
j9015_6,62,0.42845582962036133;
j9041_1,124,1.05128812789917;
j9042_6,91,0.7018430233001709;
j9028_9,121,0.7182791233062744;
j9037_4,114,0.9679758548736572;
j9016_1,86,0.5557830333709717;
j9019_2,84,0.5775430202484131;
j9038_7,86,0.6622028350830078;
j903_7,88,0.48706626892089844;
j9039_6,103,0.672558069229126;
j9018_3,86,0.5862071514129639;
j9036_5,99,0.7048161029815674;
j902_6,70,0.4971749782562256;
j9029_8,115,0.9873619079589844;
j9043_7,91,0.6560959815979004;
j901_1,80,0.4849510192871094;
j9014_7,87,0.5493121147155762;
j9035_2,93,0.6260390281677246;
j9033_10,119,0.7423481941223145;
j9012_9,78,0.4412190914154053;
j9023_2,85,0.5777688026428223;
j9045_9,114,1.0597450733184814;
j9020_5,89,0.6071028709411621;
j904_8,70,0.46468400955200195;
j9048_8,75,0.6168408393859863;
j9022_7,93,0.5888688564300537;
j909_9,93,0.6849827766418457;
j9031_10,100,0.6880533695220947;
j9032_9,96,0.6101279258728027;
j9042_2,101,0.7432689666748047;
j903_3,74,0.42595791816711426;
j9019_6,137,0.7859809398651123;
j9038_3,95,0.6555569171905518;
j9016_5,72,0.4582231044769287;
j9034_7,94,0.6806879043579102;
j9015_2,72,0.43888401985168457;
j9024_9,81,0.5351312160491943;
j9041_5,106,0.9370989799499512;
j9040_4,108,0.6971499919891357;
j9025_8,117,0.9615318775177002;
j9014_3,96,0.5135159492492676;
j9035_6,73,0.5677440166473389;
j901_5,97,0.5542342662811279;
j902_2,122,0.6354391574859619;
j9017_4,99,0.6661717891693115;
j9036_1,98,0.7380449771881104;
j9039_2,120,0.6907789707183838;
j9018_7,76,0.5493350028991699;
j9043_3,104,0.7361140251159668;
j9028_10,69,0.5851030349731445;
j9015_10,84,0.47867393493652344;
j9020_1,86,0.594182014465332;
j903_10,66,0.42955493927001953;
j908_8,69,0.4707760810852051;
j9033_8,106,0.7241573333740234;
j9023_6,88,0.5852980613708496;
j9019_10,86,0.6234478950500488;
j9021_7,106,0.6852750778198242;
j9031_9,73,0.5344009399414062;
j9041_2,135,1.1181252002716064;
j9015_5,95,0.4689819812774658;
j903_4,105,0.566411018371582;
j9037_7,119,0.8845560550689697;
j9016_2,72,0.4580390453338623;
j9019_1,99,0.5899708271026611;
j9038_4,90,0.6192128658294678;
j9027_9,86,0.60605788230896;
j9042_5,110,0.7940058708190918;
j9024_10,90,0.6256608963012695;
j9043_4,96,0.6990551948547363;
j9026_8,85,0.6060001850128174;
j902_5,104,0.5782473087310791;
j9039_5,87,0.6361889839172363;
j9017_3,104,0.6712520122528076;
j9036_6,100,0.6624069213867188;
j9045_10,113,1.1759757995605469;
j9014_4,92,0.49549293518066406;
j9035_1,98,0.6621158123016357;
j901_2,103,0.6375150680541992;
j9040_3,78,0.6182541847229004;
j9023_1,91,0.6127450466156006;
j9030_8,84,0.5918381214141846;
j9020_6,84,0.5712552070617676;
j906_9,69,0.4470558166503906;
j9022_4,99,0.6446969509124756;
j9047_8,99,0.6877498626708984;
j9021_3,113,0.8625531196594238;
j9010_8,84,0.4147641658782959;
j9019_5,67,0.49648404121398926;
j9037_3,138,0.9831349849700928;
j9016_6,75,0.4173240661621094;
j9042_1,117,0.7773940563201904;
j9041_6,110,1.037658929824829;
j9047_10,67,0.6201987266540527;
j9034_4,82,0.643836259841919;
j9015_1,78,0.5134358406066895;
j901_6,78,0.4785449504852295;
j9035_5,106,0.6627969741821289;
j9040_7,88,0.6098678112030029;
j9026_10,95,0.7094240188598633;
j9017_7,80,0.5815489292144775;
j9036_2,115,0.7780349254608154;
j9039_1,108,0.7420752048492432;
j9018_4,101,0.6386501789093018;
j902_1,104,0.5977358818054199;
j9011_9,82,0.4847428798675537;
j9020_2,77,0.5566489696502686;
j9046_9,89,0.6840839385986328;
j9023_5,96,0.5696089267730713;
j907_8,61,0.44167089462280273;
j906_8,73,0.4689030647277832;
j9022_10,81,0.5739130973815918;
j9047_9,88,0.7000560760498047;
j9022_5,102,0.6162922382354736;
j9021_2,114,0.8516738414764404;
j9010_9,93,0.5091471672058105;
j9037_2,112,0.9153420925140381;
j9016_7,66,0.4288010597229004;
j9019_4,78,0.5092039108276367;
j909_10,99,0.5783250331878662;
j9038_1,91,0.6946361064910889;
j903_1,82,0.47979307174682617;
j9041_7,140,1.1519827842712402;
j9034_5,86,0.6271562576293945;
j901_7,94,0.515272855758667;
j9014_1,98,0.5876500606536865;
j9035_4,89,0.660362958908081;
j9040_6,87,0.6025948524475098;
j9043_1,103,0.6515810489654541;
j9018_5,96,0.6113049983978271;
j9017_6,106,0.6366498470306396;
j9036_3,85,0.6233417987823486;
j9043_10,93,0.6277680397033691;
j9011_8,86,0.4874849319458008;
j9020_3,87,0.5560908317565918;
j9023_4,89,0.6164238452911377;
j9046_8,96,0.7072029113769531;
j907_9,84,0.46245670318603516;
j9021_6,99,0.7631943225860596;
j9041_10,127,1.0832819938659668;
j9031_8,85,0.5838689804077148;
j9022_1,109,0.7166342735290527;
j9041_3,141,1.1270639896392822;
j9034_1,86,0.6590168476104736;
j9015_4,94,0.5625278949737549;
j9039_10,103,0.7240440845489502;
j903_5,80,0.4825117588043213;
j9038_5,89,0.6477901935577393;
j9037_6,116,1.0133297443389893;
j9016_3,74,0.44295191764831543;
j9042_4,105,0.765430212020874;
j9027_8,73,0.6234350204467773;
j9026_9,95,0.6452391147613525;
j9043_5,99,0.6974327564239502;
j902_4,72,0.42167210578918457;
j9017_2,106,0.6289560794830322;
j9036_7,90,0.6385490894317627;
j9039_4,83,0.6394431591033936;
j9018_1,103,0.6675169467926025;
j9014_5,89,0.6220290660858154;
j901_3,66,0.5032958984375;
j9040_2,92,0.6525900363922119;
j9020_10,90,0.5492181777954102;
j9030_9,92,0.6153109073638916;
j9020_7,83,0.5923678874969482;
j9041_8,133,1.1605093479156494;
j9046_10,116,0.7417483329772949;
j9024_4,82,0.5328078269958496;
j9027_3,98,0.5904841423034668;
j9016_8,72,0.41098523139953613;
j9031_3,108,0.7061660289764404;
j9010_6,94,0.48450613021850586;
j9044_1,101,0.6954798698425293;
j9047_6,100,0.7027068138122559;
j9048_5,76,0.5991220474243164;
j909_4,114,0.6320290565490723;
j906_7,72,0.46265387535095215;
j9032_4,105,0.5797979831695557;
j9013_1,101,0.7207942008972168;
j907_6,93,0.5350680351257324;
j908_5,64,0.4390430450439453;
j9033_5,122,0.8193199634552002;
j9046_7,93,0.7264599800109863;
j9011_7,96,0.46312403678894043;
j9030_2,82,0.5934858322143555;
j904_1,94,0.4821758270263672;
j9027_10,98,0.6336917877197266;
j9017_9,97,0.6316022872924805;
j9029_1,116,0.885289192199707;
j9026_2,92,0.555474042892456;
j9025_5,85,0.789365291595459;
j9040_9,99,0.6334991455078125;
j901_8,95,0.5787498950958252;
j9028_4,79,0.4961817264556885;
j9027_7,75,0.5760676860809326;
j9037_9,114,0.8911259174346924;
j9025_10,126,0.9458878040313721;
j9048_1,84,0.6435267925262451;
j9047_2,95,0.6898329257965088;
j9013_5,97,0.6499409675598145;
j906_3,85,0.5166270732879639;
j905_4,110,0.6610639095306396;
j9031_7,98,0.6573681831359863;
j9010_2,99,0.5212759971618652;
j9018_10,96,0.5764081478118896;
j9044_5,85,0.6603939533233643;
j9021_9,110,0.7763519287109375;
j9020_8,86,0.5219738483428955;
j9045_4,104,0.9979803562164307;
j904_5,89,0.46419620513916016;
j9011_3,72,0.4940321445465088;
j9030_6,92,0.5541770458221436;
j9012_4,74,0.4169130325317383;
j9033_1,101,0.8126661777496338;
j908_1,97,0.5495851039886475;
j907_2,78,0.5298259258270264;
j9046_3,122,0.7781460285186768;
j9044_10,87,0.6279392242431641;
j9025_1,110,0.7841317653656006;
j9036_8,85,0.6167349815368652;
j9026_6,111,0.7084639072418213;
j9029_5,107,0.8157041072845459;
j9038_10,114,0.7809300422668457;
j9027_6,89,0.6135201454162598;
j9028_5,89,0.6017541885375977;
j9037_8,108,1.018326997756958;
j9024_1,85,0.5432500839233398;
j9047_3,105,0.6711039543151855;
j9032_1,79,0.5424950122833252;
j9013_4,95,0.6527197360992432;
j909_1,96,0.6644129753112793;
j906_2,88,0.4586460590362549;
j905_5,95,0.6779918670654297;
j9031_6,81,0.5540010929107666;
j9010_3,116,0.6373577117919922;
j9021_8,113,0.7255120277404785;
j9040_10,87,0.676257848739624;
j9044_4,90,0.6605551242828369;
j9045_5,134,1.248993158340454;
j9020_9,77,0.5895202159881592;
j904_4,93,0.5293030738830566;
j9011_2,101,0.4999518394470215;
j9030_7,92,0.5870687961578369;
j9012_5,84,0.5215427875518799;
j9021_10,102,0.733238935470581;
j907_3,81,0.4470326900482178;
j9046_2,102,0.7741003036499023;
j9036_9,103,0.7068831920623779;
j9029_4,121,0.9167659282684326;
j9026_7,88,0.5984141826629639;
j9024_5,86,0.5823421478271484;
j9041_9,105,0.9690601825714111;
j9028_1,81,0.5693349838256836;
j908_10,89,0.5205650329589844;
j9027_2,82,0.5636720657348633;
j9016_9,67,0.43345189094543457;
j9031_2,76,0.5100841522216797;
j9010_7,84,0.4969489574432373;
j905_1,72,0.5590441226959229;
j9048_4,92,0.5927460193634033;
j9047_7,95,0.6842691898345947;
j9023_10,88,0.56986403465271;
j906_6,100,0.6466221809387207;
j909_5,116,0.7832419872283936;
j9032_5,94,0.5992739200592041;
j908_4,78,0.4775431156158447;
j907_7,91,0.5528042316436768;
j9012_1,72,0.45016002655029297;
j9033_4,96,0.7328252792358398;
j9046_6,88,0.7081849575042725;
j9042_10,94,0.6972658634185791;
j9045_1,114,0.9969451427459717;
j9011_6,79,0.44941115379333496;
j9030_3,106,0.6406631469726562;
j9017_8,115,0.7497711181640625;
j9026_3,86,0.5710527896881104;
j9040_8,80,0.5927050113677979;
j9025_4,121,0.8539090156555176;
j901_9,76,0.4837651252746582;
