projectName, makespan, duration;
j12037_4,96,1.0864689350128174;
j12052_8,115,1.3425118923187256;
j12038_7,92,1.1221771240234375;
j12019_2,82,0.8773641586303711;
j12054_6,101,1.1619911193847656;
j12044_8,108,1.3812332153320312;
j12021_4,114,1.3072938919067383;
j1204_6,87,0.82883620262146;
j1207_1,84,0.9320430755615234;
j1208_2,93,0.9161221981048584;
j12022_3,90,1.0751280784606934;
j12057_1,115,1.314481258392334;
j12013_8,88,0.8618001937866211;
j12058_2,107,1.394287109375;
j1201_10,103,1.1086719036102295;
j12056_1,96,1.2198541164398193;
j12012_8,73,0.7935638427734375;
j12059_2,91,1.1771657466888428;
j1206_1,84,0.9468851089477539;
j1209_2,95,0.9109010696411133;
j12023_3,100,1.0187220573425293;
j12045_8,104,1.1830980777740479;
j12020_4,90,0.856860876083374;
j12023_10,101,1.0841360092163086;
j1205_6,89,0.8143110275268555;
j12055_6,99,1.2678630352020264;
j12036_4,97,1.0815141201019287;
j12017_1,88,0.846951961517334;
j12053_8,104,1.2480359077453613;
j12018_2,112,0.891380786895752;
j12039_7,95,1.0389611721038818;
j1205_10,93,0.8519980907440186;
j1203_8,82,0.8698329925537109;
j12043_6,86,1.2798490524291992;
j12029_9,98,1.0110249519348145;
j12040_1,79,1.037806749343872;
j12035_3,78,1.0325031280517578;
j12014_6,92,0.8347959518432617;
j12015_7,76,0.8069119453430176;
j12034_2,107,1.2133090496063232;
j12060_5,97,1.091930866241455;
j1202_9,94,0.811704158782959;
j12028_8,90,1.033569097518921;
j12042_7,128,1.5659949779510498;
j12038_6,96,1.0822210311889648;
j12019_3,73,0.7508671283721924;
j12052_9,89,1.1937642097473145;
j12037_5,115,1.2528059482574463;
j12054_7,101,1.2864389419555664;
j12021_5,99,1.337975025177002;
j12044_9,92,1.1695818901062012;
j1204_7,84,0.8702630996704102;
j1208_3,89,0.8405210971832275;
j12022_2,106,1.1607890129089355;
j12058_3,92,1.1640410423278809;
j12013_9,79,0.7846291065216064;
j12042_10,110,1.450225830078125;
j1205_2,81,0.8803911209106445;
j12055_2,85,1.2338039875030518;
j12040_10,97,1.1188628673553467;
j12059_6,104,1.316533088684082;
j12033_9,103,1.0583600997924805;
j12056_5,118,1.4966208934783936;
j12049_8,113,1.27801513671875;
j12023_7,106,1.1284217834472656;
j1209_6,99,0.8739361763000488;
j1206_5,76,0.8608121871948242;
j12040_5,102,1.0365650653839111;
j12025_9,95,1.0733850002288818;
j12038_10,97,1.0221307277679443;
j12035_7,100,1.182548999786377;
j12014_2,87,0.8579809665679932;
j12018_6,109,0.8670060634613037;
j12039_3,101,1.0609650611877441;
j12017_5,91,0.8780498504638672;
j12043_2,116,1.3851509094238281;
j12042_3,101,1.2725868225097656;
j12059_10,107,1.2168409824371338;
j1207_10,86,0.8615450859069824;
j12016_4,81,0.896090030670166;
j12037_1,97,1.0693550109863281;
j12038_2,93,1.0714070796966553;
j12019_7,94,0.929563045501709;
j12015_3,89,0.8456950187683105;
j12034_6,101,1.2134277820587158;
j12024_8,108,1.0112371444702148;
j12041_4,106,1.4443919658660889;
j12060_1,102,1.2396490573883057;
j12022_6,98,1.1402130126953125;
j12048_9,102,1.1829800605773926;
j1207_4,88,0.8209397792816162;
j1208_7,95,0.8896241188049316;
j12057_4,121,1.3240571022033691;
j12032_8,82,0.9666831493377686;
j12058_7,115,1.2646660804748535;
j12054_3,112,1.3897321224212646;
j1204_3,93,0.8130710124969482;
j12021_1,104,1.2234461307525635;
j12021_10,93,1.2708327770233154;
j12014_9,102,0.8629722595214844;
j12025_2,109,1.1470222473144531;
j12043_9,105,1.236137866973877;
j12026_5,93,1.2532658576965332;
j12029_6,89,0.9490101337432861;
j12047_10,103,1.308243989944458;
j1203_7,95,0.9357089996337891;
j12053_7,117,1.2960638999938965;
j12039_8,94,1.0233969688415527;
j12030_5,82,0.9573860168457031;
j12055_9,95,1.218177080154419;
j1205_9,107,0.8576939105987549;
