projectName, makespan, duration;
j9014_9,115,0.5671842098236084;
j9025_2,124,0.7844181060791016;
j9026_5,87,0.5603041648864746;
j9043_9,89,0.613044023513794;
j9029_6,95,0.7571158409118652;
j902_8,86,0.4843120574951172;
j9039_8,83,0.6249818801879883;
j9022_6,72,0.5083999633789062;
j9048_9,90,0.572991132736206;
j909_8,101,0.605820894241333;
j9032_8,80,0.474261999130249;
j9021_1,101,0.7504098415374756;
j9042_3,95,0.6760959625244141;
j907_10,99,0.4930880069732666;
j903_2,85,0.4715287685394287;
j9037_1,110,0.7826399803161621;
j9016_4,70,0.4082150459289551;
j9019_7,70,0.5018119812011719;
j9038_2,82,0.5744798183441162;
j9034_6,93,0.6278588771820068;
j9015_3,83,0.418942928314209;
j9011_10,82,0.42563796043395996;
j9041_4,118,1.0833930969238281;
j9024_8,89,0.5228650569915771;
j9025_9,99,0.7212152481079102;
j9040_5,93,0.6595940589904785;
j9014_2,85,0.48093676567077637;
j9035_7,79,0.5890641212463379;
j901_4,89,0.48633885383605957;
j902_3,76,0.44680213928222656;
j9035_10,83,0.5696840286254883;
j9039_3,84,0.5977070331573486;
j9018_6,85,0.5380041599273682;
j9017_5,114,0.6868698596954346;
j9043_2,93,0.6053140163421631;
j908_9,98,0.4788808822631836;
j9033_9,94,0.7202141284942627;
j9023_7,78,0.5189518928527832;
j905_8,97,0.5449528694152832;
j9044_9,97,0.6240980625152588;
j9021_5,108,0.7219922542572021;
j9022_2,87,0.561352014541626;
j9013_9,105,0.6461069583892822;
j9034_2,90,0.6142687797546387;
j9015_7,83,0.4378948211669922;
j9028_8,111,0.5976731777191162;
j9042_7,91,0.6070170402526855;
j9037_10,116,0.8745601177215576;
j9019_3,90,0.56256103515625;
j9038_6,93,0.6509349346160889;
j9037_5,121,0.9167017936706543;
j903_6,70,0.4106178283691406;
j9017_1,91,0.6709060668945312;
j9036_4,80,0.6004137992858887;
j9039_7,86,0.5855069160461426;
j9018_2,95,0.557664155960083;
j905_10,95,0.5536119937896729;
j902_7,95,0.5337769985198975;
j9043_6,115,0.6413838863372803;
j9029_9,98,0.7204799652099609;
j9040_1,96,0.6113841533660889;
j9013_10,87,0.6191079616546631;
j9014_6,81,0.46975207328796387;
j9035_3,98,0.6047308444976807;
j9012_8,84,0.4829130172729492;
j9023_3,117,0.6956689357757568;
j9020_4,87,0.5332958698272705;
j9045_8,123,1.0227179527282715;
j904_9,80,0.4610271453857422;
j905_9,119,0.6586971282958984;
j9021_4,105,0.736889123916626;
j9044_8,100,0.6411666870117188;
j9017_10,91,0.6454339027404785;
j9022_3,85,0.5451648235321045;
j9013_8,83,0.6044421195983887;
j901_10,97,0.5635890960693359;
j9034_3,83,0.579801082611084;
j9015_6,62,0.4081299304962158;
j9041_1,119,0.9725050926208496;
j9042_6,92,0.6587519645690918;
j9028_9,121,0.683600902557373;
j9037_4,119,0.9029288291931152;
j9016_1,86,0.46959614753723145;
j9019_2,84,0.536292314529419;
j9038_7,86,0.6054720878601074;
j903_7,88,0.45585107803344727;
j9039_6,103,0.6589269638061523;
j9018_3,85,0.5488269329071045;
j9036_5,99,0.6433608531951904;
j902_6,68,0.42899584770202637;
j9029_8,125,0.9383690357208252;
j9043_7,90,0.6094210147857666;
j901_1,81,0.45931029319763184;
j9014_7,87,0.5043768882751465;
j9035_2,93,0.5941729545593262;
j9033_10,127,0.7538681030273438;
j9012_9,78,0.42529892921447754;
j9023_2,85,0.540438175201416;
j9045_9,122,0.9594659805297852;
j9020_5,89,0.5730412006378174;
j904_8,70,0.4670848846435547;
j9048_8,75,0.569713830947876;
j9022_7,91,0.5638620853424072;
j909_9,97,0.632072925567627;
j9031_10,102,0.6559271812438965;
j9032_9,96,0.6230227947235107;
j9042_2,105,0.7099709510803223;
j903_3,72,0.41327500343322754;
j9019_6,137,0.741063117980957;
j9038_3,96,0.5953006744384766;
j9016_5,72,0.4282360076904297;
j9034_7,94,0.6730189323425293;
j9015_2,72,0.41553378105163574;
j9024_9,81,0.5049788951873779;
j9041_5,113,0.9012057781219482;
j9040_4,108,0.6542820930480957;
j9025_8,121,0.9468090534210205;
j9014_3,95,0.517240047454834;
j9035_6,73,0.5732278823852539;
j901_5,93,0.5323488712310791;
j902_2,119,0.567702054977417;
j9017_4,98,0.6602060794830322;
j9036_1,98,0.6465561389923096;
j9039_2,120,0.6668601036071777;
j9018_7,76,0.49040913581848145;
j9043_3,104,0.7079169750213623;
j9028_10,69,0.5121548175811768;
j9015_10,80,0.4389472007751465;
j9020_1,86,0.576711893081665;
j903_10,66,0.42239999771118164;
j908_8,69,0.4526519775390625;
j9033_8,109,0.7134950160980225;
j9023_6,89,0.5313980579376221;
j9019_10,86,0.5402476787567139;
j9021_7,105,0.6767349243164062;
j9031_9,73,0.4958508014678955;
j9041_2,137,1.0473430156707764;
j9015_5,94,0.4411587715148926;
j903_4,105,0.5124092102050781;
j9037_7,127,0.8716778755187988;
j9016_2,72,0.39168286323547363;
j9019_1,99,0.5716350078582764;
j9038_4,93,0.6001741886138916;
j9027_9,88,0.5899319648742676;
j9042_5,107,0.7496070861816406;
j9024_10,90,0.5962998867034912;
j9043_4,95,0.6418650150299072;
j9026_8,89,0.563474178314209;
j902_5,104,0.5502331256866455;
j9039_5,88,0.6101362705230713;
j9017_3,90,0.6078431606292725;
j9036_6,100,0.6097507476806641;
j9045_10,120,1.1151509284973145;
j9014_4,90,0.4670429229736328;
j9035_1,98,0.6068699359893799;
j901_2,99,0.6683237552642822;
j9040_3,78,0.559136152267456;
j9023_1,91,0.5670688152313232;
j9030_8,84,0.5566048622131348;
j9020_6,84,0.5269489288330078;
j906_9,71,0.4313697814941406;
j9022_4,100,0.6404109001159668;
j9047_8,99,0.6662020683288574;
j9021_3,113,0.8175642490386963;
j9010_8,84,0.41665196418762207;
j9019_5,67,0.4660820960998535;
j9037_3,132,0.9298841953277588;
j9016_6,75,0.4231860637664795;
j9042_1,108,0.716900110244751;
j9041_6,118,0.9601609706878662;
j9047_10,66,0.573326826095581;
j9034_4,81,0.595008134841919;
j9015_1,77,0.6451518535614014;
j901_6,74,0.4766058921813965;
j9035_5,104,0.58160400390625;
j9040_7,88,0.6073241233825684;
j9026_10,93,0.5938341617584229;
j9017_7,85,0.5994718074798584;
j9036_2,115,0.693317174911499;
j9039_1,108,0.7231349945068359;
j9018_4,100,0.5783259868621826;
j902_1,97,0.5492830276489258;
j9011_9,82,0.45493006706237793;
j9020_2,77,0.534343957901001;
j9046_9,86,0.5977280139923096;
j9023_5,96,0.5704135894775391;
j907_8,62,0.4238600730895996;
j906_8,70,0.4344310760498047;
j9022_10,81,0.5524358749389648;
j9047_9,87,0.6140658855438232;
j9022_5,102,0.5528371334075928;
j9021_2,119,0.7972080707550049;
j9010_9,90,0.4573180675506592;
j9037_2,115,0.8406579494476318;
j9016_7,66,0.41370677947998047;
j9019_4,78,0.49977874755859375;
j909_10,101,0.5676028728485107;
j9038_1,89,0.6233949661254883;
j903_1,82,0.4488108158111572;
j9041_7,137,1.0976459980010986;
j9034_5,85,0.59120774269104;
j901_7,90,0.49642014503479004;
j9014_1,94,0.4994049072265625;
j9035_4,90,0.763613224029541;
j9040_6,87,0.6230428218841553;
j9043_1,101,0.6297800540924072;
j9018_5,94,0.5787680149078369;
j9017_6,99,0.6057329177856445;
j9036_3,86,0.646975040435791;
j9043_10,94,0.6380710601806641;
j9011_8,83,0.46601319313049316;
j9020_3,87,0.542741060256958;
j9023_4,86,0.5520949363708496;
j9046_8,94,0.6753838062286377;
j907_9,84,0.4549541473388672;
j9021_6,98,0.7023601531982422;
j9041_10,131,1.0641708374023438;
j9031_8,84,0.5719020366668701;
j9022_1,110,0.6537611484527588;
j9041_3,139,1.0762066841125488;
j9034_1,85,0.6075756549835205;
j9015_4,93,0.5310893058776855;
j9039_10,101,0.6868648529052734;
j903_5,76,0.4833090305328369;
j9038_5,89,0.6355483531951904;
j9037_6,125,0.9413561820983887;
j9016_3,74,0.42738914489746094;
j9042_4,106,0.6623430252075195;
j9027_8,73,0.547652006149292;
j9026_9,90,0.5991730690002441;
j9043_5,100,0.6924459934234619;
j902_4,71,0.39905261993408203;
j9017_2,105,0.5836777687072754;
j9036_7,90,0.61556077003479;
j9039_4,83,0.5813949108123779;
j9018_1,102,0.6019070148468018;
j9014_5,85,0.46902990341186523;
j901_3,69,0.44797611236572266;
j9040_2,92,0.6087062358856201;
j9020_10,90,0.5292990207672119;
j9030_9,91,0.557546854019165;
j9020_7,83,0.5614209175109863;
j9041_8,141,1.107865810394287;
j9046_10,117,0.7281901836395264;
j9024_4,82,0.5291311740875244;
j9027_3,93,0.5369288921356201;
j9016_8,72,0.4011058807373047;
j9031_3,107,0.6383061408996582;
j9010_6,93,0.5029809474945068;
j9044_1,101,0.641179084777832;
j9047_6,100,0.6327240467071533;
j9048_5,76,0.5493781566619873;
j909_4,116,0.633430004119873;
j906_7,73,0.4323868751525879;
j9032_4,105,0.5477490425109863;
j9013_1,100,0.6954681873321533;
j907_6,91,0.49416184425354004;
j908_5,64,0.4331967830657959;
j9033_5,117,0.7239749431610107;
j9046_7,94,0.6768667697906494;
j9011_7,96,0.45606303215026855;
j9030_2,80,0.5568609237670898;
j904_1,94,0.4958932399749756;
j9027_10,98,0.5822842121124268;
j9017_9,98,0.622622013092041;
j9029_1,118,0.843116044998169;
j9026_2,93,0.5409488677978516;
j9025_5,91,0.7380692958831787;
j9040_9,99,0.6189010143280029;
j901_8,99,0.5249018669128418;
j9028_4,79,0.47168731689453125;
j9027_7,76,0.5179860591888428;
j9037_9,121,0.8906300067901611;
j9025_10,118,0.8782880306243896;
j9048_1,84,0.6179978847503662;
j9047_2,91,0.6603670120239258;
j9013_5,96,0.6302499771118164;
j906_3,85,0.461306095123291;
j905_4,110,0.622352123260498;
j9031_7,98,0.6031570434570312;
j9010_2,96,0.47987818717956543;
j9018_10,96,0.541450023651123;
j9044_5,85,0.5855131149291992;
j9021_9,122,0.72027587890625;
j9020_8,86,0.5055668354034424;
j9045_4,102,0.8917379379272461;
j904_5,89,0.4525270462036133;
j9011_3,70,0.460968017578125;
j9030_6,92,0.5450630187988281;
j9012_4,74,0.3978397846221924;
j9033_1,98,0.7560813426971436;
j908_1,97,0.5363738536834717;
j907_2,78,0.47846198081970215;
j9046_3,120,0.7571811676025391;
j9044_10,87,0.5943851470947266;
j9025_1,110,0.7333478927612305;
j9036_8,85,0.5712659358978271;
j9026_6,109,0.6881611347198486;
j9029_5,108,0.7787518501281738;
j9038_10,110,0.7370328903198242;
j9027_6,88,0.568850040435791;
j9028_5,89,0.5668430328369141;
j9037_8,112,0.9322121143341064;
j9024_1,85,0.5467209815979004;
j9047_3,106,0.659898042678833;
j9032_1,79,0.49313902854919434;
j9013_4,94,0.617570161819458;
j909_1,100,0.6325740814208984;
j906_2,87,0.49390482902526855;
j905_5,104,0.6180341243743896;
j9031_6,81,0.506335973739624;
j9010_3,113,0.5805988311767578;
j9021_8,114,0.7291042804718018;
j9040_10,87,0.5964818000793457;
j9044_4,90,0.5917150974273682;
j9045_5,133,1.1452491283416748;
j9020_9,77,0.578117847442627;
j904_4,93,0.4533390998840332;
j9011_2,103,0.4660451412200928;
j9030_7,89,0.5594358444213867;
j9012_5,84,0.5037682056427002;
j9021_10,107,0.7033817768096924;
j907_3,82,0.4369828701019287;
j9046_2,100,0.7237153053283691;
j9036_9,103,0.6435368061065674;
j9029_4,121,0.8713572025299072;
j9026_7,84,0.5348942279815674;
j9024_5,86,0.5492370128631592;
j9041_9,107,0.8718738555908203;
j9028_1,81,0.5049700736999512;
j908_10,89,0.49606990814208984;
j9027_2,83,0.56451416015625;
j9016_9,67,0.4110100269317627;
j9031_2,73,0.4761490821838379;
j9010_7,84,0.5200729370117188;
j905_1,81,0.516059160232544;
j9048_4,92,0.5545589923858643;
j9047_7,95,0.6286180019378662;
j9023_10,88,0.5083813667297363;
j906_6,100,0.595832109451294;
j909_5,114,0.7465541362762451;
j9032_5,94,0.5482358932495117;
j908_4,78,0.450390100479126;
j907_7,91,0.5015480518341064;
j9012_1,72,0.4215586185455322;
j9033_4,94,0.674069881439209;
j9046_6,86,0.64457106590271;
j9042_10,97,0.6542038917541504;
j9045_1,127,0.9120299816131592;
j9011_6,79,0.4289538860321045;
j9030_3,107,0.625114917755127;
j9017_8,113,0.7248091697692871;
j9026_3,83,0.5161519050598145;
j9040_8,80,0.5665102005004883;
j9025_4,119,0.7936100959777832;
j901_9,79,0.46040916442871094;
