projectName, makespan, duration;
j606_6,63,0.2037971019744873;
j609_5,72,0.26879000663757324;
j6031_6,74,0.21770501136779785;
j6010_3,75,0.21292805671691895;
j6021_8,101,0.3567502498626709;
j6044_4,78,0.26674389839172363;
j6026_10,87,0.27313685417175293;
j6047_3,73,0.27283191680908203;
j6032_1,70,0.2305901050567627;
j6013_4,79,0.28510475158691406;
j605_1,72,0.23543000221252441;
j6012_4,70,0.20298099517822266;
j6033_1,110,0.3484818935394287;
j604_1,85,0.20748090744018555;
j6046_3,84,0.2886021137237549;
j6020_8,66,0.21720004081726074;
j6045_4,82,0.39829397201538086;
j607_6,67,0.1911461353302002;
j608_5,84,0.21584081649780273;
j6011_3,77,0.19940710067749023;
j6030_6,70,0.24181580543518066;
j6036_8,70,0.2366788387298584;
j601_8,77,0.21409201622009277;
j6022_10,72,0.23876690864562988;
j6029_5,92,0.3528709411621094;
j6026_6,77,0.26380395889282227;
j6025_1,93,0.36991000175476074;
j6043_10,80,0.2929348945617676;
j6027_7,84,0.23793482780456543;
j6028_4,85,0.2659280300140381;
j6037_9,87,0.3808150291442871;
j609_4,82,0.28797388076782227;
j606_7,65,0.19075489044189453;
j6031_7,77,0.22607088088989258;
j6010_2,65,0.1994030475616455;
j6044_5,77,0.24599909782409668;
j6021_9,82,0.34505701065063477;
j6047_2,68,0.23289704322814941;
j6048_1,72,0.2461559772491455;
j6013_5,75,0.2877950668334961;
j6011_7,71,0.20180702209472656;
j6030_2,73,0.2325458526611328;
j608_1,65,0.1839737892150879;
j607_2,86,0.2403860092163086;
j604_5,76,0.20849370956420898;
j6039_10,75,0.26047301292419434;
j6033_5,103,0.3526909351348877;
j6046_7,77,0.29431891441345215;
j6025_5,84,0.34115004539489746;
j6040_9,91,0.2784430980682373;
j6041_10,97,0.4121999740600586;
j6017_9,79,0.2609128952026367;
j6026_2,67,0.22975683212280273;
j6029_1,81,0.3243377208709717;
j6027_3,79,0.24577903747558594;
j6020_10,71,0.21533703804016113;
j6016_8,69,0.20072698593139648;
j6041_8,115,0.4973108768463135;
j6024_4,79,0.24316096305847168;
j6048_5,102,0.3281269073486328;
j6047_6,79,0.2755098342895508;
j605_4,71,0.2378702163696289;
j6032_4,57,0.2091691493988037;
j6013_1,87,0.3393111228942871;
j6031_3,67,0.21344900131225586;
j6010_6,72,0.20154786109924316;
j606_3,73,0.21832489967346191;
j6044_1,85,0.2903928756713867;
j604_2,61,0.1851351261138916;
j6012_7,72,0.20859026908874512;
j6033_2,106,0.35158491134643555;
j6030_5,77,0.24149703979492188;
j607_5,72,0.20592808723449707;
j608_6,57,0.16541004180908203;
j6011_10,59,0.18958210945129395;
j6045_7,90,0.40218377113342285;
j6029_6,109,0.47247791290283203;
j6026_5,65,0.22788405418395996;
j6043_9,71,0.2587399482727051;
j6039_8,78,0.26509594917297363;
j6014_9,62,0.19080901145935059;
j6025_2,87,0.33133482933044434;
j6024_3,68,0.2058398723602295;
j6015_8,80,0.21665573120117188;
j6038_9,70,0.2582862377166748;
j6042_8,83,0.3081390857696533;
j6027_4,62,0.20437192916870117;
j6028_7,76,0.25592899322509766;
j6044_6,82,0.28328680992126465;
j6031_4,69,0.21255707740783691;
j6010_1,86,0.2605597972869873;
j609_7,92,0.3071320056915283;
j606_4,70,0.18888306617736816;
j605_3,72,0.26314592361450195;
j6035_10,72,0.25160694122314453;
j6032_3,86,0.23210906982421875;
j6013_6,77,0.27933478355407715;
j6047_1,76,0.27187204360961914;
j6048_2,88,0.28716301918029785;
j608_2,62,0.18640899658203125;
j607_1,78,0.20944595336914062;
j6011_4,71,0.2006828784942627;
j6030_1,75,0.24848294258117676;
j6045_3,110,0.5258970260620117;
j602_10,70,0.18126893043518066;
j6023_8,73,0.21111321449279785;
j6046_4,78,0.26554322242736816;
j6037_10,103,0.3900322914123535;
j6012_3,76,0.20326018333435059;
j6033_6,74,0.2877321243286133;
j604_6,72,0.20312190055847168;
j602_8,68,0.20287322998046875;
j6035_8,77,0.27629995346069336;
j6025_6,92,0.3611431121826172;
j6026_1,83,0.275515079498291;
j6029_2,106,0.40079569816589355;
j6018_9,71,0.23506569862365723;
j6019_8,83,0.2753720283508301;
j6028_3,73,0.22286105155944824;
j6024_7,69,0.21840381622314453;
j603_9,64,0.21035122871398926;
j6034_9,78,0.2478790283203125;
j6032_7,77,0.22554588317871094;
j6013_2,86,0.312298059463501;
j605_7,68,0.2370319366455078;
j6048_6,67,0.23391413688659668;
j6047_5,90,0.2940237522125244;
j6022_9,67,0.22675418853759766;
j6044_2,69,0.23622798919677734;
j6013_10,89,0.33380937576293945;
j609_3,83,0.3051331043243408;
j6010_5,81,0.21147608757019043;
j608_3,80,0.18432188034057617;
j6011_5,66,0.19724798202514648;
j6045_2,107,0.4924039840698242;
j6046_5,90,0.30440688133239746;
j6023_9,65,0.19884800910949707;
j6012_2,59,0.19844770431518555;
j6033_7,75,0.3036353588104248;
j604_7,68,0.19470787048339844;
j602_9,67,0.20015287399291992;
j6035_9,75,0.2612950801849365;
j6025_7,75,0.3108499050140381;
j6017_10,73,0.2603280544281006;
j6029_3,96,0.38420677185058594;
j6018_8,79,0.23492193222045898;
j6033_10,82,0.30932092666625977;
j6019_9,69,0.2147960662841797;
j606_10,76,0.22118115425109863;
j6027_1,97,0.28829216957092285;
j6028_2,65,0.22225618362426758;
j6024_6,76,0.2486557960510254;
j603_8,54,0.16195917129516602;
j6034_8,63,0.2527167797088623;
j6032_6,94,0.26593780517578125;
j6013_3,69,0.24458789825439453;
j605_6,79,0.26039719581604004;
j6022_8,62,0.22040700912475586;
j6047_4,78,0.26454710960388184;
j6048_7,78,0.2498769760131836;
j6044_3,88,0.286484956741333;
j609_2,81,0.24638104438781738;
j606_1,62,0.19013500213623047;
j6031_1,66,0.2195737361907959;
j6010_4,86,0.24224209785461426;
j6046_1,84,0.30150485038757324;
j604_3,59,0.1881420612335205;
j6012_6,55,0.1649467945098877;
j6033_3,81,0.2741539478302002;
j6011_1,72,0.20352816581726074;
j6030_4,77,0.24803590774536133;
j608_7,63,0.19226694107055664;
j607_4,65,0.19780492782592773;
j6045_6,111,0.51363205909729;
j6043_8,71,0.23736906051635742;
j6026_4,70,0.26093077659606934;
j6029_7,97,0.38297486305236816;
j604_10,79,0.19755077362060547;
j6031_10,58,0.20256304740905762;
j6039_9,74,0.24928903579711914;
j6014_8,92,0.22848296165466309;
j6025_3,106,0.3811790943145752;
j6015_10,62,0.19208598136901855;
j6024_2,56,0.20145106315612793;
j6015_9,73,0.2028217315673828;
j6038_8,71,0.26694774627685547;
j6028_6,90,0.2651073932647705;
j6027_5,79,0.24695396423339844;
j6042_9,75,0.27047204971313477;
j6044_7,77,0.27629590034484863;
j6031_5,73,0.22148704528808594;
j606_5,79,0.21268892288208008;
j609_6,103,0.30588412284851074;
j605_2,93,0.2972562313079834;
j6032_2,115,0.3103361129760742;
j6013_7,76,0.4002501964569092;
j6028_10,75,0.27047228813171387;
j6048_3,85,0.2853260040283203;
j601_1,78,0.2250661849975586;
j6039_2,85,0.262786865234375;
j6018_7,91,0.26232481002807617;
j6017_4,70,0.25431108474731445;
j6036_1,62,0.22539114952087402;
j6043_3,75,0.25173401832580566;
j6040_4,88,0.2848060131072998;
j6025_8,82,0.357698917388916;
j6014_3,64,0.1948699951171875;
j6035_6,80,0.2743842601776123;
j602_6,63,0.20782685279846191;
j603_10,72,0.17798590660095215;
j604_8,66,0.19776010513305664;
j6033_8,83,0.2934262752532959;
j6036_10,78,0.27254605293273926;
j6023_6,85,0.2495112419128418;
j6020_1,61,0.19873523712158203;
j6012_10,80,0.1971578598022461;
j6022_7,74,0.2357959747314453;
j6048_8,89,0.2806210517883301;
j605_9,89,0.2679591178894043;
j6032_9,75,0.21359491348266602;
j6034_7,85,0.27137207984924316;
j6015_2,90,0.23079395294189453;
j603_7,59,0.18556714057922363;
j6024_9,81,0.23195600509643555;
j6041_5,97,0.41837596893310547;
j6042_2,71,0.27390408515930176;
j6016_5,67,0.20004892349243164;
j6019_6,69,0.20951008796691895;
j6038_3,81,0.27375125885009766;
j602_2,83,0.22539639472961426;
j6014_7,73,0.20364093780517578;
j6035_2,79,0.2733500003814697;
j6036_5,58,0.21807193756103516;
j6039_6,86,0.28741884231567383;
j6018_3,78,0.23751235008239746;
j601_5,77,0.2308950424194336;
j6043_7,92,0.2912881374359131;
j6029_8,85,0.3268427848815918;
j6045_9,99,0.430711030960083;
j6020_5,72,0.21249890327453613;
j6010_10,74,0.20790910720825195;
j608_8,67,0.19856595993041992;
j6012_9,60,0.17105698585510254;
j6023_2,70,0.21477818489074707;
j6034_10,96,0.3224630355834961;
j6022_3,77,0.23803424835205078;
j6013_8,96,0.33285093307495117;
j601_10,84,0.22950410842895508;
j609_9,99,0.3259131908416748;
j6021_4,87,0.308668851852417;
j6044_8,84,0.27832794189453125;
j6028_9,75,0.22478795051574707;
j6042_6,88,0.3019261360168457;
j6019_2,84,0.2572822570800781;
j6038_7,79,0.25852108001708984;
j6037_4,94,0.4174940586090088;
j6016_1,65,0.16983604431152344;
j603_3,103,0.2532367706298828;
j6034_3,64,0.24216389656066895;
j6015_6,78,0.2103569507598877;
j6041_1,114,0.4435739517211914;
j6040_1,87,0.25621485710144043;
j602_3,81,0.2228989601135254;
j6014_6,66,0.19713616371154785;
j6035_3,88,0.2855501174926758;
j6039_7,70,0.2633090019226074;
j6018_2,70,0.23047089576721191;
j6017_1,86,0.29614901542663574;
j6036_4,86,0.2696809768676758;
j605_10,87,0.2552177906036377;
j601_4,84,0.25855207443237305;
j6030_10,84,0.2790241241455078;
j6029_9,83,0.38178086280822754;
j6043_6,85,0.28266191482543945;
j6020_4,87,0.28134989738464355;
j6045_8,103,0.48627185821533203;
j6048_10,71,0.25951504707336426;
j608_9,59,0.19152498245239258;
j6012_8,61,0.19256210327148438;
j6023_3,79,0.24067306518554688;
j6022_2,90,0.2819981575012207;
j6029_10,92,0.3706340789794922;
j6013_9,90,0.29306793212890625;
j609_8,86,0.2992219924926758;
j6044_9,66,0.22626590728759766;
j6021_5,85,0.30535030364990234;
j6042_7,59,0.22310805320739746;
j6028_8,63,0.19128918647766113;
j6037_5,90,0.380094051361084;
j6019_3,82,0.2617950439453125;
j6038_6,88,0.30619025230407715;
j6014_10,74,0.2105710506439209;
j603_2,70,0.19502997398376465;
j6034_2,69,0.25303077697753906;
j6015_7,65,0.17750287055969238;
j6017_5,58,0.22300195693969727;
j6039_3,84,0.29212307929992676;
j6018_6,62,0.21098804473876953;
j6043_2,86,0.2814350128173828;
j6025_9,91,0.3331458568572998;
j6040_5,84,0.27054381370544434;
j6014_2,68,0.20110726356506348;
j6035_7,75,0.2522740364074707;
j6016_10,69,0.1910419464111328;
j602_7,51,0.1772298812866211;
j604_9,76,0.20626306533813477;
j6033_9,114,0.4230949878692627;
j6023_7,62,0.20804405212402344;
j6021_1,101,0.3515791893005371;
j6048_9,83,0.2932422161102295;
j6022_6,80,0.24303793907165527;
j605_8,81,0.25529026985168457;
j6032_8,77,0.24003887176513672;
j6034_6,80,0.29361796379089355;
j6015_3,73,0.20730996131896973;
j603_6,59,0.1760110855102539;
j6041_4,121,0.45751500129699707;
j6024_8,82,0.20286893844604492;
j6032_10,78,0.2201521396636963;
j6042_3,78,0.2813880443572998;
j607_10,83,0.2129039764404297;
j6019_7,61,0.1978139877319336;
j6038_2,77,0.27828001976013184;
j6037_1,84,0.3401520252227783;
j6016_4,61,0.17597103118896484;
