projectName, makespan, duration;
j903_10,66,0.4312880039215088;
j908_8,69,0.4744110107421875;
j9033_8,114,0.7486519813537598;
j9023_6,88,0.5934967994689941;
j9019_10,86,0.6212677955627441;
j9021_7,102,0.6818318367004395;
j9031_9,73,0.5209002494812012;
j9041_2,137,1.0993528366088867;
j9015_5,95,0.478715181350708;
j903_4,105,0.5732619762420654;
j9037_7,120,0.8659069538116455;
j9016_2,72,0.4909961223602295;
j9019_1,99,0.5827131271362305;
j9038_4,92,0.6282498836517334;
j9027_9,86,0.6145689487457275;
j9042_5,111,0.7962551116943359;
j9024_10,90,0.6247549057006836;
j9043_4,95,0.6817288398742676;
j9026_8,86,0.6035380363464355;
j902_5,104,0.5729920864105225;
j9039_5,88,0.6425580978393555;
j9017_3,104,0.6605262756347656;
j9036_6,100,0.6632509231567383;
j9045_10,117,1.1689717769622803;
j9014_4,91,0.5035402774810791;
j9035_1,98,0.6445517539978027;
j901_2,96,0.6412992477416992;
j9040_3,78,0.6282322406768799;
j9023_1,91,0.6090750694274902;
j9030_8,85,0.5923280715942383;
j9020_6,84,0.5522499084472656;
j906_9,69,0.5365157127380371;
j9022_4,100,0.6581299304962158;
j9047_8,99,0.6695988178253174;
j9021_3,115,0.8714632987976074;
j9010_8,84,0.43014979362487793;
j9019_5,67,0.5035901069641113;
j9037_3,137,0.9797370433807373;
j9016_6,75,0.4104118347167969;
j9042_1,115,0.7643179893493652;
j9041_6,113,1.0543859004974365;
j9047_10,68,0.6218690872192383;
j9034_4,82,0.6494009494781494;
j9015_1,77,0.527169942855835;
j901_6,74,0.4670538902282715;
j9035_5,105,0.6426801681518555;
j9040_7,88,0.6155776977539062;
j9026_10,97,0.70989990234375;
j9017_7,81,0.6093969345092773;
j9036_2,115,0.7896459102630615;
j9039_1,108,0.7461371421813965;
j9018_4,101,0.6467978954315186;
j902_1,100,0.6076407432556152;
j9011_9,82,0.4914870262145996;
j9020_2,77,0.5515813827514648;
j9046_9,87,0.7011628150939941;
j9023_5,96,0.5800907611846924;
j907_8,62,0.4519922733306885;
j906_8,72,0.4455289840698242;
j9022_10,81,0.5858759880065918;
j9047_9,88,0.700692892074585;
j9022_5,102,0.6381173133850098;
j9021_2,110,0.841033935546875;
j9010_9,90,0.4853239059448242;
j9037_2,112,0.920050859451294;
j9016_7,66,0.43424415588378906;
j9019_4,78,0.5138049125671387;
j909_10,100,0.5849831104278564;
j9038_1,88,0.6959207057952881;
j903_1,82,0.4898838996887207;
j9041_7,135,1.1717491149902344;
j9034_5,85,0.631925106048584;
j901_7,93,0.5152268409729004;
j9014_1,96,0.5806591510772705;
j9035_4,89,0.6706809997558594;
j9040_6,87,0.5779280662536621;
j9043_1,103,0.6534619331359863;
j9018_5,95,0.6054680347442627;
j9017_6,101,0.6316819190979004;
j9036_3,85,0.6384491920471191;
j9043_10,93,0.6316518783569336;
j9011_8,83,0.45801401138305664;
j9020_3,87,0.56899094581604;
j9023_4,87,0.5885970592498779;
j9046_8,95,0.7238452434539795;
j907_9,84,0.4630751609802246;
j9021_6,99,0.7532730102539062;
j9041_10,131,1.0763969421386719;
j9031_8,85,0.5725116729736328;
j9022_1,111,0.7172880172729492;
j9041_3,145,1.1218070983886719;
j9034_1,85,0.6606779098510742;
j9015_4,95,0.592810869216919;
j9039_10,103,0.7511100769042969;
j903_5,76,0.4846069812774658;
j9038_5,89,0.6616027355194092;
j9037_6,118,1.0224549770355225;
j9016_3,74,0.4441380500793457;
j9042_4,106,0.7620210647583008;
j9027_8,74,0.6209321022033691;
j9026_9,96,0.6524660587310791;
j9043_5,99,0.7114849090576172;
j902_4,71,0.43544888496398926;
j9017_2,107,0.6264431476593018;
j9036_7,90,0.6561489105224609;
j9039_4,83,0.6480228900909424;
j9018_1,103,0.6568629741668701;
j9014_5,86,0.5155210494995117;
j901_3,64,0.4928109645843506;
j9040_2,92,0.6413650512695312;
j9020_10,90,0.5430440902709961;
j9030_9,96,0.6298389434814453;
j9020_7,83,0.6018168926239014;
j9041_8,140,1.1695640087127686;
j9046_10,117,0.7484793663024902;
j9024_4,82,0.5354528427124023;
j9027_3,97,0.5856566429138184;
j9016_8,72,0.3972318172454834;
j9031_3,107,0.6933338642120361;
j9010_6,94,0.5037398338317871;
j9044_1,101,0.6894350051879883;
j9047_6,100,0.7084629535675049;
j9048_5,76,0.5782310962677002;
j909_4,114,0.62888503074646;
j906_7,73,0.4612569808959961;
j9032_4,105,0.5810880661010742;
j9013_1,100,0.7143659591674805;
j907_6,93,0.5360100269317627;
j908_5,64,0.4420950412750244;
j9033_5,120,0.8062291145324707;
j9046_7,93,0.7200357913970947;
j9011_7,96,0.4510080814361572;
j9030_2,82,0.6106188297271729;
j904_1,94,0.4894571304321289;
j9027_10,98,0.6349480152130127;
j9017_9,100,0.6426959037780762;
j9029_1,116,0.8835418224334717;
j9026_2,93,0.5655317306518555;
j9025_5,86,0.7770578861236572;
j9040_9,99,0.6513347625732422;
j901_8,100,0.5922799110412598;
j9028_4,79,0.646899938583374;
j9027_7,76,0.7442300319671631;
j9037_9,121,0.9389698505401611;
j9025_10,124,0.9651589393615723;
j9048_1,84,0.6426041126251221;
j9047_2,93,0.6856961250305176;
j9013_5,108,0.6548871994018555;
j906_3,83,0.5448229312896729;
j905_4,110,0.6637718677520752;
j9031_7,98,0.6643919944763184;
j9010_2,96,0.5222420692443848;
j9018_10,95,0.5488059520721436;
j9044_5,85,0.6655433177947998;
j9021_9,117,0.7799992561340332;
j9020_8,86,0.8398230075836182;
j9045_4,103,1.486311912536621;
j904_5,89,0.9675328731536865;
j9011_3,72,0.6676738262176514;
j9030_6,91,0.6668670177459717;
j9012_4,74,0.5504128932952881;
j9033_1,98,0.820014238357544;
j908_1,97,0.5524859428405762;
j907_2,78,0.5312960147857666;
j9046_3,120,0.7763938903808594;
j9044_10,87,0.6289160251617432;
j9025_1,111,0.7783637046813965;
j9036_8,85,0.630781888961792;
j9026_6,109,0.7021260261535645;
j9029_5,109,0.8107502460479736;
j9038_10,113,0.7854430675506592;
j9027_6,88,0.6128599643707275;
j9028_5,89,0.6381051540374756;
j9037_8,102,1.0629119873046875;
j9024_1,85,0.5625760555267334;
j9047_3,105,0.6554720401763916;
j9032_1,79,0.5486221313476562;
j9013_4,94,0.6644759178161621;
j909_1,98,0.6386654376983643;
j906_2,87,0.4509861469268799;
j905_5,102,0.6844081878662109;
j9031_6,83,0.5500509738922119;
j9010_3,119,0.6489138603210449;
j9021_8,114,0.7411811351776123;
j9040_10,87,0.6715037822723389;
j9044_4,90,0.6655471324920654;
j9045_5,132,1.2239840030670166;
j9020_9,77,0.5983688831329346;
j904_4,93,0.5332000255584717;
j9011_2,103,0.5088708400726318;
j9030_7,93,0.5788087844848633;
j9012_5,84,0.5249350070953369;
j9021_10,103,0.7359859943389893;
j907_3,81,0.4544830322265625;
j9046_2,104,0.7688989639282227;
j9036_9,103,0.7266428470611572;
j9029_4,114,0.8922858238220215;
j9026_7,89,0.5935060977935791;
j9024_5,86,0.577584981918335;
j9041_9,102,0.9636120796203613;
j9028_1,81,0.5656459331512451;
j908_10,89,0.5282599925994873;
j9027_2,82,0.5684568881988525;
j9016_9,67,0.42589688301086426;
j9031_2,75,0.5021779537200928;
j9010_7,84,0.5078589916229248;
j905_1,79,0.5522570610046387;
j9048_4,92,0.5920140743255615;
j9047_7,95,0.6711211204528809;
j9023_10,88,0.5514109134674072;
j906_6,101,0.6363348960876465;
j909_5,114,0.773906946182251;
j9032_5,94,0.5977699756622314;
j908_4,78,0.48632311820983887;
j907_7,91,0.540179967880249;
j9012_1,72,0.48019909858703613;
j9033_4,95,0.7288680076599121;
j9046_6,88,0.6871459484100342;
j9042_10,94,0.7077078819274902;
j9045_1,121,1.0232868194580078;
j9011_6,79,0.4605441093444824;
j9030_3,104,0.6336607933044434;
j9017_8,115,0.7622570991516113;
j9026_3,86,0.5805871486663818;
j9040_8,80,0.5857028961181641;
j9025_4,119,0.8376128673553467;
j901_9,80,0.4920167922973633;
