projectName, makespan, duration;
j6045_4,79,0.4316089153289795;
j607_6,67,0.19827699661254883;
j608_5,84,0.2294449806213379;
j6011_3,78,0.21875691413879395;
j6030_6,71,0.2613499164581299;
j6036_8,70,0.24182510375976562;
j601_8,78,0.2137601375579834;
j6022_10,74,0.2463209629058838;
j6029_5,95,0.38333606719970703;
j6026_6,80,0.2729301452636719;
j6025_1,98,0.3640909194946289;
j6043_10,79,0.2949821949005127;
j6027_7,84,0.24438190460205078;
j6028_4,85,0.28974008560180664;
j6037_9,89,0.380997896194458;
j609_4,79,0.2911090850830078;
j606_7,64,0.18576598167419434;
j6031_7,79,0.25396084785461426;
j6010_2,67,0.20940113067626953;
j6044_5,77,0.24715089797973633;
j6021_9,85,0.3510310649871826;
j6047_2,68,0.24299883842468262;
j6048_1,72,0.25476622581481934;
j6013_5,76,0.3012979030609131;
j6011_7,72,0.2104489803314209;
j6030_2,71,0.249711275100708;
j608_1,65,0.18963980674743652;
j607_2,87,0.262681245803833;
j604_5,76,0.22577714920043945;
j6039_10,75,0.29367685317993164;
j6033_5,102,0.38318371772766113;
j6046_7,76,0.3129541873931885;
j6025_5,79,0.35314297676086426;
j6040_9,91,0.29805684089660645;
j6041_10,91,0.4186570644378662;
j6017_9,78,0.28812217712402344;
j6026_2,67,0.2537269592285156;
j6029_1,80,0.33583521842956543;
j6027_3,83,0.2794458866119385;
j6020_10,71,0.2262117862701416;
j6016_8,69,0.2098069190979004;
j6041_8,114,0.5010418891906738;
j6024_4,79,0.23571991920471191;
j6048_5,102,0.3407008647918701;
j6047_6,79,0.27638816833496094;
j605_4,68,0.23440313339233398;
j6032_4,57,0.2032308578491211;
j6013_1,87,0.34966087341308594;
j6031_3,67,0.23440313339233398;
j6010_6,73,0.2149500846862793;
j606_3,75,0.21535491943359375;
j6044_1,85,0.3074150085449219;
j604_2,61,0.18446612358093262;
j6012_7,72,0.21513032913208008;
j6033_2,105,0.3935279846191406;
j6030_5,76,0.25028491020202637;
j607_5,72,0.21153807640075684;
j608_6,57,0.16812968254089355;
j6011_10,59,0.2138528823852539;
j6045_7,91,0.43260812759399414;
j6029_6,112,0.541874885559082;
j6026_5,63,0.2442760467529297;
j6043_9,73,0.2836430072784424;
j6039_8,78,0.27642107009887695;
j6014_9,62,0.19600987434387207;
j6025_2,84,0.3515472412109375;
j6024_3,68,0.20942306518554688;
j6015_8,81,0.2225971221923828;
j6038_9,72,0.2762010097503662;
j6042_8,84,0.329632043838501;
j6027_4,61,0.20951223373413086;
j6028_7,76,0.25011301040649414;
j6044_6,82,0.3081381320953369;
j6031_4,69,0.22626924514770508;
j6010_1,93,0.27736687660217285;
j609_7,91,0.3056907653808594;
j606_4,69,0.20357894897460938;
j605_3,75,0.26143598556518555;
j6035_10,72,0.3077411651611328;
j6032_3,86,0.28055715560913086;
j6013_6,76,0.2897210121154785;
j6047_1,76,0.277925968170166;
j6048_2,88,0.3186018466949463;
j608_2,62,0.18977999687194824;
j607_1,78,0.2176802158355713;
j6011_4,70,0.20250797271728516;
j6030_1,75,0.26388001441955566;
j6045_3,107,0.5717339515686035;
j602_10,70,0.19037890434265137;
j6023_8,73,0.2296452522277832;
j6046_4,76,0.2724730968475342;
j6037_10,103,0.4054410457611084;
j6012_3,76,0.221466064453125;
j6033_6,70,0.2983419895172119;
j604_6,72,0.23122024536132812;
j602_8,68,0.2068629264831543;
j6035_8,84,0.2959878444671631;
j6025_6,87,0.47017478942871094;
j6026_1,83,0.3320150375366211;
j6029_2,110,0.40059900283813477;
j6018_9,71,0.25684499740600586;
j6019_8,89,0.27098608016967773;
j6028_3,73,0.23560810089111328;
j6024_7,69,0.21204686164855957;
j603_9,64,0.21838808059692383;
j6034_9,78,0.27480196952819824;
j6032_7,77,0.32100987434387207;
j6013_2,87,0.361299991607666;
j605_7,73,0.24627399444580078;
j6048_6,67,0.24896597862243652;
j6047_5,93,0.32523083686828613;
j6022_9,66,0.23663997650146484;
j6044_2,69,0.2638211250305176;
j6013_10,83,0.34859704971313477;
j609_3,84,0.3041672706604004;
j6010_5,82,0.22810602188110352;
j608_3,80,0.19327425956726074;
j6011_5,66,0.20281696319580078;
j6045_2,104,0.5204322338104248;
j6046_5,88,0.3113739490509033;
j6023_9,65,0.22395706176757812;
j6012_2,59,0.20598793029785156;
j6033_7,80,0.31205201148986816;
j604_7,68,0.20805716514587402;
j602_9,68,0.21061110496520996;
j6035_9,81,0.28421998023986816;
j6025_7,80,0.3112657070159912;
j6017_10,73,0.2724137306213379;
j6029_3,91,0.4821450710296631;
j6018_8,79,0.28949809074401855;
j6033_10,78,0.38950133323669434;
j6019_9,68,0.22073817253112793;
j606_10,78,0.23549199104309082;
j6027_1,105,0.3046262264251709;
j6028_2,65,0.23972773551940918;
j6024_6,76,0.2565889358520508;
j603_8,53,0.17327404022216797;
j6034_8,64,0.2695639133453369;
j6032_6,94,0.29132509231567383;
j6013_3,70,0.2563667297363281;
j605_6,73,0.26718974113464355;
j6022_8,62,0.23044300079345703;
j6047_4,77,0.268294095993042;
j6048_7,78,0.2589278221130371;
j6044_3,88,0.32048773765563965;
j609_2,82,0.26485419273376465;
j606_1,62,0.20768404006958008;
j6031_1,66,0.26207804679870605;
j6010_4,82,0.2373969554901123;
j6046_1,84,0.3218858242034912;
j604_3,59,0.23646998405456543;
j6012_6,55,0.18157100677490234;
j6033_3,88,0.29445624351501465;
j6011_1,73,0.22298312187194824;
j6030_4,77,0.253324031829834;
j608_7,63,0.21377205848693848;
j607_4,64,0.18580031394958496;
j6045_6,121,0.5230288505554199;
j6043_8,72,0.2560749053955078;
j6026_4,67,0.24772000312805176;
j6029_7,98,0.3868439197540283;
j604_10,80,0.23288583755493164;
j6031_10,61,0.22995781898498535;
j6039_9,74,0.2642648220062256;
j6014_8,91,0.23060297966003418;
j6025_3,109,0.4174818992614746;
j6015_10,63,0.20498418807983398;
j6024_2,56,0.2083120346069336;
j6015_9,74,0.20452404022216797;
j6038_8,73,0.3004422187805176;
j6028_6,90,0.2765512466430664;
j6027_5,81,0.25952672958374023;
j6042_9,74,0.2755699157714844;
j6044_7,77,0.27802610397338867;
j6031_5,73,0.2609848976135254;
j606_5,79,0.20934295654296875;
j609_6,97,0.3146231174468994;
j605_2,96,0.31606507301330566;
j6032_2,115,0.31400609016418457;
j6013_7,70,0.26783108711242676;
j6028_10,75,0.24008870124816895;
j6048_3,85,0.28264498710632324;
j601_1,79,0.22764301300048828;
j6039_2,85,0.28609204292297363;
j6018_7,95,0.2916438579559326;
j6017_4,72,0.2770650386810303;
j6036_1,62,0.23415398597717285;
j6043_3,75,0.26026487350463867;
j6040_4,88,0.29192280769348145;
j6025_8,80,0.380403995513916;
j6014_3,65,0.21160292625427246;
j6035_6,80,0.29320597648620605;
j602_6,66,0.23192286491394043;
j603_10,72,0.21218395233154297;
j604_8,66,0.22528696060180664;
j6033_8,79,0.29793715476989746;
j6036_10,78,0.2845630645751953;
j6023_6,84,0.26108503341674805;
j6020_1,61,0.22655797004699707;
j6012_10,80,0.21709680557250977;
j6022_7,71,0.24962878227233887;
j6048_8,90,0.304394006729126;
j605_9,86,0.2651340961456299;
j6032_9,76,0.22290277481079102;
j6034_7,86,0.2965660095214844;
j6015_2,90,0.2441270351409912;
j603_7,60,0.20062589645385742;
j6024_9,82,0.24797677993774414;
j6041_5,92,0.44042491912841797;
j6042_2,70,0.27495908737182617;
j6016_5,68,0.23594284057617188;
j6019_6,69,0.21818280220031738;
j6038_3,85,0.29799604415893555;
j602_2,84,0.22234272956848145;
j6014_7,74,0.2314002513885498;
j6035_2,81,0.28607606887817383;
j6036_5,58,0.23660802841186523;
j6039_6,87,0.3149607181549072;
j6018_3,79,0.26700901985168457;
j601_5,76,0.23429179191589355;
j6043_7,93,0.29926204681396484;
j6029_8,83,0.33919787406921387;
j6045_9,92,0.4643399715423584;
j6020_5,72,0.24141192436218262;
j6010_10,76,0.23055315017700195;
j608_8,69,0.22243404388427734;
j6012_9,60,0.17897295951843262;
j6023_2,71,0.23260998725891113;
j6034_10,97,0.3963649272918701;
j6022_3,77,0.24162006378173828;
j6013_8,93,0.32802700996398926;
j601_10,80,0.2334752082824707;
j609_9,94,0.3386380672454834;
j6021_4,83,0.3003723621368408;
j6044_8,84,0.2998178005218506;
j6028_9,75,0.23662018775939941;
j6042_6,87,0.32717084884643555;
j6019_2,84,0.2737579345703125;
j6038_7,79,0.29276227951049805;
j6037_4,90,0.4661378860473633;
j6016_1,65,0.1951000690460205;
j603_3,104,0.26531195640563965;
j6034_3,64,0.2757289409637451;
j6015_6,78,0.21894502639770508;
j6041_1,114,0.4544646739959717;
j6040_1,87,0.2665588855743408;
j602_3,81,0.23193812370300293;
j6014_6,68,0.21551108360290527;
j6035_3,88,0.28653883934020996;
j6039_7,71,0.26558732986450195;
j6018_2,72,0.2415311336517334;
j6017_1,88,0.3107259273529053;
j6036_4,86,0.2766118049621582;
j605_10,76,0.2564990520477295;
j601_4,86,0.268937349319458;
j6030_10,87,0.31246209144592285;
j6029_9,92,0.4188370704650879;
j6043_6,86,0.3084070682525635;
j6020_4,87,0.29809117317199707;
j6045_8,98,0.47834300994873047;
j6048_10,71,0.27913689613342285;
j608_9,59,0.2121422290802002;
j6012_8,61,0.18846893310546875;
j6023_3,78,0.25955677032470703;
j6022_2,92,0.3036491870880127;
j6029_10,88,0.38857412338256836;
j6013_9,85,0.311337947845459;
j609_8,87,0.31433773040771484;
j6044_9,66,0.251086950302124;
j6021_5,84,0.320037841796875;
j6042_7,59,0.25040507316589355;
j6028_8,63,0.20624423027038574;
j6037_5,89,0.42156171798706055;
j6019_3,85,0.266873836517334;
j6038_6,88,0.35089802742004395;
j6014_10,72,0.2252800464630127;
j603_2,70,0.22885584831237793;
j6034_2,70,0.29718613624572754;
j6015_7,65,0.2527618408203125;
j6017_5,65,0.6586580276489258;
j6039_3,87,0.5260663032531738;
j6018_6,62,0.35741496086120605;
j6043_2,88,0.6477038860321045;
j6025_9,88,0.4958310127258301;
j6040_5,84,0.39019227027893066;
j6014_2,67,0.8080031871795654;
j6035_7,76,0.4205620288848877;
j6016_10,69,0.2900381088256836;
j602_7,51,0.22053003311157227;
j604_9,76,0.3174748420715332;
j6033_9,117,0.6418912410736084;
j6023_7,62,0.3803560733795166;
j6021_1,92,0.4789469242095947;
j6048_9,83,0.4756009578704834;
j6022_6,80,0.4015190601348877;
j605_8,79,0.5379619598388672;
j6032_8,77,0.3646857738494873;
j6034_6,82,0.4484539031982422;
j6015_3,73,0.28289198875427246;
j603_6,60,0.26782679557800293;
j6041_4,125,0.7869358062744141;
j6024_8,82,0.3196899890899658;
j6032_10,78,0.397611141204834;
j6042_3,80,0.45503997802734375;
j607_10,84,0.3098258972167969;
j6019_7,61,0.2917511463165283;
j6038_2,79,0.5882418155670166;
j6037_1,85,1.815237045288086;
j6016_4,61,0.4891021251678467;
