projectName, makespan, duration;
j3012_2,49,0.05579185485839844;
j3033_7,61,0.09440994262695312;
j305_6,62,0.08835625648498535;
j3023_9,66,0.0883798599243164;
j3046_5,60,0.09241080284118652;
j3025_7,70,0.11937427520751953;
j303_8,56,0.07230377197265625;
j3035_10,61,0.08069396018981934;
j3035_9,59,0.0846412181854248;
j3018_8,50,0.06874394416809082;
j3029_3,63,0.10848689079284668;
j3028_3,42,0.06341290473937988;
j3019_8,56,0.07474207878112793;
j302_8,59,0.07196712493896484;
j3034_9,64,0.0871732234954834;
j3024_7,48,0.0653989315032959;
j3048_6,59,0.0843210220336914;
j3022_9,79,0.08838081359863281;
j3047_5,49,0.06937408447265625;
j3032_7,36,0.0579981803894043;
j3013_2,40,0.08794116973876953;
j304_6,46,0.05732607841491699;
j308_2,52,0.05853724479675293;
j307_1,57,0.0650942325592041;
j3031_10,52,0.08173680305480957;
j3010_5,43,0.06272220611572266;
j3044_2,56,0.0704350471496582;
j3045_3,76,0.13619780540466309;
j309_3,57,0.09306502342224121;
j3011_4,63,0.06843900680541992;
j3030_1,46,0.08230996131896973;
j3012_3,38,0.05172991752624512;
j3033_6,57,0.07672476768493652;
j305_7,65,0.09655094146728516;
j3015_10,69,0.07599830627441406;
j302_10,44,0.07136321067810059;
j3046_4,64,0.10314273834228516;
j3023_8,51,0.06782197952270508;
j3025_6,52,0.1023397445678711;
j3028_10,60,0.07314586639404297;
j303_9,63,0.08146095275878906;
j3035_8,64,0.0980520248413086;
j3018_9,53,0.06929421424865723;
j3026_1,63,0.08085179328918457;
j3029_2,69,0.1303539276123047;
j3015_8,48,0.06148982048034668;
j3024_3,70,0.08316397666931152;
j3027_4,68,0.08586502075195312;
j3042_8,70,0.10198497772216797;
j3028_7,49,0.06200218200683594;
j3038_9,60,0.08989286422729492;
j3031_4,52,0.06689715385437012;
j3010_1,44,0.06659793853759766;
j307_5,45,0.0617680549621582;
j308_6,48,0.05978989601135254;
j3044_6,59,0.07515192031860352;
j3047_1,63,0.08905386924743652;
j3048_2,56,0.07777690887451172;
j3017_10,72,0.08534622192382812;
j304_2,61,0.06851792335510254;
j3032_3,60,0.07650208473205566;
j3013_6,57,0.09069705009460449;
j305_3,63,0.09113526344299316;
j3012_7,56,0.06172609329223633;
j3033_2,58,0.0897989273071289;
j3045_7,85,0.14324307441711426;
j3033_10,53,0.07965993881225586;
j3030_5,55,0.07763528823852539;
j309_7,50,0.08404088020324707;
j306_4,41,0.056079864501953125;
j3039_8,68,0.10359382629394531;
j3029_6,64,0.11585807800292969;
j3043_9,63,0.0814359188079834;
j3026_5,69,0.09461617469787598;
j3025_2,59,0.10866475105285645;
j3014_9,47,0.07047295570373535;
j3047_10,62,0.09345626831054688;
j3016_8,46,0.062081098556518555;
j3027_3,63,0.0828700065612793;
j3024_4,55,0.075042724609375;
j3041_8,72,0.13223695755004883;
j304_5,60,0.07099604606628418;
j3032_4,70,0.07388710975646973;
j3013_1,48,0.08272075653076172;
j3048_5,59,0.08064579963684082;
j3047_6,57,0.08149981498718262;
j3044_1,52,0.07319879531860352;
j3031_3,62,0.07976007461547852;
j3010_6,47,0.06259799003601074;
j308_1,46,0.05650520324707031;
j307_2,44,0.054461002349853516;
j3011_7,36,0.05560898780822754;
j3030_2,71,0.09023404121398926;
j306_3,49,0.05557131767272949;
j3046_7,57,0.09332394599914551;
j305_4,53,0.08386993408203125;
j3033_5,46,0.08424186706542969;
j3026_10,53,0.07616996765136719;
j3040_9,66,0.08550000190734863;
j3025_5,64,0.0958709716796875;
j3026_2,41,0.0649561882019043;
j3029_1,74,0.12310075759887695;
j3017_9,52,0.07483601570129395;
j3024_10,54,0.0637822151184082;
j3037_9,61,0.09084391593933105;
j301_8,61,0.07842803001403809;
j3027_7,51,0.06897687911987305;
j3028_4,50,0.0639200210571289;
j3021_9,65,0.09192895889282227;
j3044_5,57,0.07819604873657227;
j307_6,37,0.055780887603759766;
j308_5,60,0.06855010986328125;
j3031_7,62,0.0796208381652832;
j3010_2,59,0.06941390037536621;
j3013_5,52,0.08954381942749023;
j304_1,50,0.0622410774230957;
j3047_2,65,0.08402490615844727;
j3019_10,47,0.06899094581604004;
j3048_1,64,0.09008002281188965;
j3046_3,72,0.10752320289611816;
j3012_4,64,0.0757298469543457;
j3033_1,69,0.09039616584777832;
j309_4,72,0.10174369812011719;
j306_7,49,0.06310033798217773;
j3011_3,84,0.09018087387084961;
j3030_6,62,0.09724283218383789;
j3045_4,65,0.12911105155944824;
j3020_8,53,0.06642675399780273;
j3029_5,89,0.13988590240478516;
j3026_6,58,0.08768105506896973;
j3045_10,66,0.13109898567199707;
j3036_8,65,0.08373117446899414;
j3025_1,72,0.13347506523132324;
j3024_1,56,0.07091689109802246;
j3039_10,64,0.07962870597839355;
j3037_8,63,0.10754585266113281;
j301_9,53,0.06628918647766113;
j3028_5,74,0.0823979377746582;
j3027_6,62,0.07487010955810547;
j3044_4,59,0.0737009048461914;
j3021_8,56,0.09880781173706055;
j308_4,50,0.06068921089172363;
j307_7,52,0.07036304473876953;
j3031_6,54,0.07280707359313965;
j3010_3,68,0.07753396034240723;
j3041_10,73,0.15081119537353516;
j3032_1,62,0.07781291007995605;
j3013_4,58,0.08830022811889648;
j3047_3,57,0.07935810089111328;
j3046_2,67,0.09234118461608887;
j3012_5,48,0.0646519660949707;
j305_1,46,0.08098816871643066;
j306_6,40,0.06176018714904785;
j309_5,67,0.08876419067382812;
j3011_2,61,0.06503105163574219;
j3030_7,68,0.08151698112487793;
j3020_9,42,0.06490015983581543;
j3045_5,75,0.1254730224609375;
j3020_10,39,0.054235219955444336;
j3026_7,60,0.07839727401733398;
j3029_4,74,0.13316798210144043;
j3036_9,60,0.0745704174041748;
j3016_9,46,0.059416770935058594;
j3027_2,59,0.07787585258483887;
j3028_1,72,0.08744192123413086;
j308_10,69,0.07042098045349121;
j3041_9,86,0.15066075325012207;
j3024_5,52,0.07137203216552734;
j304_4,59,0.06904792785644531;
j3032_5,55,0.0663459300994873;
j3047_7,71,0.10408711433410645;
j3048_4,59,0.0778038501739502;
j3022_10,57,0.08033490180969238;
j3031_2,64,0.08670163154602051;
j3010_7,50,0.06704378128051758;
j307_3,43,0.061749935150146484;
j3011_6,47,0.05827498435974121;
j3030_3,62,0.08992171287536621;
j309_1,67,0.10878586769104004;
j306_2,60,0.0772867202758789;
j3045_1,63,0.14044499397277832;
j3046_6,60,0.0900123119354248;
j305_5,71,0.08920717239379883;
j3043_10,62,0.09457731246948242;
j3012_1,49,0.05760478973388672;
j3033_4,78,0.11020612716674805;
j3025_4,67,0.11654281616210938;
j3040_8,60,0.07787013053894043;
j3026_3,62,0.08412599563598633;
j3017_8,60,0.09355902671813965;
j3018_10,42,0.06723833084106445;
j3031_9,48,0.0695192813873291;
j307_8,46,0.05193018913269043;
j3021_7,66,0.09240078926086426;
j3042_5,54,0.08669304847717285;
j3027_9,59,0.07766509056091309;
j301_6,42,0.06054091453552246;
j3019_1,41,0.06157970428466797;
j3038_4,61,0.08931493759155273;
j3037_7,74,0.12059211730957031;
j3016_2,49,0.056928157806396484;
j3015_5,61,0.06921911239624023;
j3025_10,54,0.08971619606018066;
j302_1,42,0.05228281021118164;
j3041_2,61,0.12599492073059082;
j3040_3,58,0.08141589164733887;
j3014_4,52,0.07076787948608398;
j3035_1,58,0.0783548355102539;
j3017_3,63,0.0739438533782959;
j3036_6,48,0.06251025199890137;
j3039_5,59,0.08509016036987305;
j3026_8,68,0.10252499580383301;
j3043_4,69,0.11106204986572266;
j3044_10,65,0.08441019058227539;
j3020_6,54,0.06729435920715332;
j3030_8,45,0.07071781158447266;
j306_9,53,0.06213212013244629;
j3023_1,68,0.0839090347290039;
j3010_8,53,0.07707810401916504;
j3021_3,76,0.10064315795898438;
j3047_8,49,0.07010293006896973;
j3022_4,45,0.07541990280151367;
j302_5,54,0.06355571746826172;
j3034_4,69,0.08590912818908691;
j3015_1,48,0.0647428035736084;
j3041_6,84,0.13722777366638184;
j3042_1,60,0.08323311805725098;
j3046_10,53,0.08780121803283691;
j3037_3,82,0.12427806854248047;
j3016_6,53,0.0726308822631836;
j3019_5,51,0.06493592262268066;
j301_2,45,0.06640815734863281;
j3039_1,61,0.0883629322052002;
j3018_4,69,0.07878303527832031;
j3017_7,52,0.07758784294128418;
j3036_2,46,0.06059384346008301;
j3040_7,48,0.0686640739440918;
j3027_10,66,0.08814597129821777;
j303_4,109,0.09586811065673828;
j3035_5,61,0.08835983276367188;
j3023_5,49,0.07486987113952637;
j3046_9,50,0.07859992980957031;
j3020_2,71,0.08791875839233398;
j3011_9,71,0.07519388198852539;
j3023_10,64,0.0756831169128418;
j3010_9,52,0.0736551284790039;
j3021_2,59,0.08371520042419434;
j3022_5,53,0.07576775550842285;
j3047_9,72,0.08796906471252441;
j302_4,44,0.05398702621459961;
j3034_5,61,0.08253216743469238;
j3041_7,70,0.12790584564208984;
j3019_4,45,0.0625619888305664;
j309_10,72,0.12048912048339844;
j3038_1,51,0.07468175888061523;
j3037_2,63,0.10880184173583984;
j3016_7,35,0.05508875846862793;
j301_3,50,0.07506728172302246;
j3017_6,74,0.09159207344055176;
j3036_3,62,0.08436083793640137;
j3018_5,52,0.07332181930541992;
j3043_1,59,0.08354783058166504;
j3040_6,63,0.08010077476501465;
j303_5,59,0.07409000396728516;
j3014_1,49,0.06371092796325684;
j3035_4,52,0.07959508895874023;
j3046_8,61,0.08947491645812988;
j3023_4,66,0.08566594123840332;
j3042_10,79,0.10528111457824707;
j3020_3,50,0.06568598747253418;
j3011_8,66,0.07410287857055664;
j3022_1,45,0.06919622421264648;
j3040_10,52,0.06686997413635254;
j3031_8,60,0.06976318359375;
j307_9,59,0.07729101181030273;
j3021_6,67,0.11549687385559082;
j3027_8,70,0.08764791488647461;
j3042_4,56,0.08048820495605469;
j301_7,67,0.07509875297546387;
j3037_6,65,0.10351395606994629;
j3016_3,37,0.05717301368713379;
j3038_5,78,0.09970521926879883;
j3034_1,69,0.08753609657287598;
j3015_4,50,0.06061577796936035;
j3038_10,63,0.08390307426452637;
j3041_3,68,0.11675119400024414;
j3040_2,57,0.08608388900756836;
j3014_5,53,0.07128310203552246;
j303_1,74,0.0739130973815918;
j3039_4,55,0.07714700698852539;
j3018_1,58,0.07224392890930176;
j3017_2,72,0.07910394668579102;
j3036_7,58,0.07796120643615723;
j3043_5,67,0.10091423988342285;
j3026_9,44,0.06599712371826172;
j3020_7,43,0.05727219581604004;
j3030_9,46,0.0802910327911377;
j3021_10,61,0.09865188598632812;
j306_8,45,0.06577014923095703;
