projectName, makespan, duration;
j9041_7,138,1.1641271114349365;
j9034_5,86,0.6287598609924316;
j901_7,94,0.5160770416259766;
j9014_1,98,0.5915918350219727;
j9035_4,90,0.6709527969360352;
j9040_6,87,0.5955462455749512;
j9043_1,105,0.6429970264434814;
j9018_5,97,0.6089210510253906;
j9017_6,112,0.6649000644683838;
j9036_3,85,0.6323361396789551;
j9043_10,94,0.613731861114502;
j9011_8,87,0.4870016574859619;
j9020_3,87,0.5537960529327393;
j9023_4,87,0.6048290729522705;
j9046_8,98,0.7065041065216064;
j907_9,84,0.4720420837402344;
j9021_6,97,0.7889881134033203;
j9041_10,129,1.1148548126220703;
j9031_8,85,0.5941200256347656;
j9022_1,109,0.7162740230560303;
j9041_3,140,1.125511884689331;
j9034_1,85,0.6575160026550293;
j9015_4,97,0.5992541313171387;
j9039_10,103,0.7420258522033691;
j903_5,81,0.4868659973144531;
j9038_5,90,0.653029203414917;
j9037_6,124,0.9895129203796387;
j9016_3,74,0.443497896194458;
j9042_4,106,0.765573263168335;
j9027_8,74,0.6601479053497314;
j9026_9,94,0.6627509593963623;
j9043_5,99,0.7088780403137207;
j902_4,72,0.42578911781311035;
j9017_2,107,0.6325559616088867;
j9036_7,90,0.6474449634552002;
j9039_4,83,0.6409599781036377;
j9018_1,104,0.6841001510620117;
j9014_5,89,0.5098962783813477;
j901_3,65,0.506746768951416;
j9040_2,92,0.6749622821807861;
j9020_10,90,0.5563781261444092;
j9030_9,93,0.6285400390625;
j9020_7,83,0.6065769195556641;
j9041_8,140,1.2124910354614258;
j9046_10,115,0.7511610984802246;
j9024_4,82,0.5246021747589111;
j9027_3,98,0.5725369453430176;
j9016_8,72,0.4085731506347656;
j9031_3,107,0.6946718692779541;
j9010_6,93,0.49533700942993164;
j9044_1,101,0.6843252182006836;
j9047_6,101,0.6935501098632812;
j9048_5,76,0.5898699760437012;
j909_4,113,0.6546239852905273;
j906_7,72,0.44768214225769043;
j9032_4,106,0.5795731544494629;
j9013_1,100,0.7250189781188965;
j907_6,93,0.5295689105987549;
j908_5,64,0.4332249164581299;
j9033_5,124,0.8169209957122803;
j9046_7,93,0.6963932514190674;
j9011_7,96,0.4545779228210449;
j9030_2,80,0.5870940685272217;
j904_1,94,0.5011839866638184;
j9027_10,98,0.6569180488586426;
j9017_9,94,0.6196842193603516;
j9029_1,120,0.8798480033874512;
j9026_2,96,0.5509390830993652;
j9025_5,84,0.7966070175170898;
j9040_9,99,0.640949010848999;
j901_8,99,0.5606329441070557;
j9028_4,79,0.5177950859069824;
j9027_7,76,0.5797219276428223;
j9037_9,118,0.8744528293609619;
j9025_10,131,0.9567430019378662;
j9048_1,84,0.6425600051879883;
j9047_2,93,0.6978747844696045;
j9013_5,103,0.6658637523651123;
j906_3,83,0.5176281929016113;
j905_4,107,0.680001974105835;
j9031_7,98,0.6518058776855469;
j9010_2,100,0.5156707763671875;
j9018_10,95,0.5666728019714355;
j9044_5,85,0.6655280590057373;
j9021_9,115,0.7849640846252441;
j9020_8,86,0.540841817855835;
j9045_4,103,0.989243745803833;
j904_5,89,0.48351097106933594;
j9011_3,72,0.4951670169830322;
j9030_6,93,0.5611801147460938;
j9012_4,74,0.4118189811706543;
j9033_1,99,0.8171920776367188;
j908_1,97,0.5607101917266846;
j907_2,78,0.5306727886199951;
j9046_3,122,0.7761788368225098;
j9044_10,87,0.6179192066192627;
j9025_1,111,0.7833337783813477;
j9036_8,85,0.6375749111175537;
j9026_6,110,0.7096009254455566;
j9029_5,107,0.825408935546875;
j9038_10,113,0.7829487323760986;
j9027_6,89,0.6036128997802734;
j9028_5,89,0.6070559024810791;
j9037_8,103,1.0033259391784668;
j9024_1,85,0.5521430969238281;
j9047_3,106,0.6537511348724365;
j9032_1,79,0.5559718608856201;
j9013_4,92,0.6612470149993896;
j909_1,97,0.6405830383300781;
j906_2,88,0.4542829990386963;
j905_5,97,0.6722941398620605;
j9031_6,84,0.5601530075073242;
j9010_3,120,0.6464009284973145;
j9021_8,110,0.7372138500213623;
j9040_10,87,0.6817531585693359;
j9044_4,90,0.6561870574951172;
j9045_5,133,1.2623729705810547;
j9020_9,77,0.5823769569396973;
j904_4,93,0.5430529117584229;
j9011_2,103,0.5025501251220703;
j9030_7,94,0.5882720947265625;
j9012_5,84,0.5241889953613281;
j9021_10,103,0.7367188930511475;
j907_3,82,0.447329044342041;
j9046_2,102,0.7780649662017822;
j9036_9,103,0.7086536884307861;
j9029_4,110,0.9022939205169678;
j9026_7,88,0.6012859344482422;
j9024_5,86,0.568505048751831;
j9041_9,112,0.9614090919494629;
j9028_1,81,0.5787320137023926;
j908_10,89,0.5155797004699707;
j9027_2,82,0.5451891422271729;
j9016_9,67,0.424241304397583;
j9031_2,76,0.5162167549133301;
j9010_7,84,0.4971649646759033;
j905_1,75,0.580280065536499;
j9048_4,92,0.581477165222168;
j9047_7,95,0.6850521564483643;
j9023_10,88,0.5516259670257568;
j906_6,100,0.6547889709472656;
j909_5,112,0.8255150318145752;
j9032_5,94,0.6004989147186279;
j908_4,78,0.4846498966217041;
j907_7,91,0.5438568592071533;
j9012_1,72,0.46106410026550293;
j9033_4,93,0.7446639537811279;
j9046_6,91,0.7382478713989258;
j9042_10,100,0.7174270153045654;
j9045_1,115,1.0259149074554443;
j9011_6,79,0.4412059783935547;
j9030_3,106,0.6409800052642822;
j9017_8,115,0.751136064529419;
j9026_3,87,0.5665369033813477;
j9040_8,81,0.5846822261810303;
j9025_4,122,0.8253545761108398;
j901_9,75,0.48758816719055176;
